year,month,temperature,sea_level,precipitation_rate
1987.416667,5,5.65,0.32,2.3
1987.5,6,7.86,0.33,3.0000000000000004
1987.583333,7,10.58,0.33,2.3
1987.666667,8,10.11,0.35,2.9000000000000004
1987.75,9,7.38,0.31,3.8
1987.833333,10,3.17,0.3,4.300000000000001
1987.916667,11,1.77,0.31,3.6999999999999997
1988,12,-2.15,0.3,3.0000000000000004
1988.083333,1,-3.2,0.29,2.4
1988.166667,2,-1.91,0.29,3.2
1988.25,3,-3.7,0.24,2.6
1988.333333,4,1.91,0.29,2.3
1988.416667,5,5.25,0.31,2.1999999999999997
1988.5,6,8.73,0.33,2.8000000000000003
1988.583333,7,11.11,0.34,2.7
1988.666667,8,9.47,0.34,3.3000000000000003
1988.75,9,6.84,0.32,3.9
1988.833333,10,3.46,0.28,3.9
1988.916667,11,-1.62,0.26,3.0000000000000004
1989,12,-7.62,0.23,3.4999999999999996
1989.083333,1,-3.48,0.26,2.9000000000000004
1989.166667,2,-6.34,0.19,2.6
1989.25,3,-3.58,0.18,2.9000000000000004
1989.333333,4,0,0.23,2.5
1989.416667,5,3.89,0.26,1.8000000000000003
1989.5,6,7.54,0.27,3.3000000000000003
1989.583333,7,8.9,0.28,2.9000000000000004
1989.666667,8,9.03,0.29,3.8
1989.75,9,6.63,0.27,3.9
1989.833333,10,2.82,0.26,4.199999999999999
1989.916667,11,-3.07,0.2,3.3000000000000003
1990,12,-3.97,0.25,2.8000000000000003
1990.083333,1,-9.72,0.19,4.1000000000000005
1990.166667,2,-8.11,0.2,2.8000000000000003
1990.25,3,-8.58,0.18,1.9
1990.333333,4,-0.61,0.18,2.6
1990.416667,5,3.69,0.22,1.6
1990.5,6,7.97,0.24,2.5
1990.583333,7,10.4,0.26,2.4
1990.666667,8,9.84,0.27,2.1999999999999997
1990.75,9,7.65,0.27,2.8000000000000003
1990.833333,10,1.62,0.23,5
1990.916667,11,-0.19,0.29,2.9000000000000004
1991,12,-3.55,0.22,2.8000000000000003
1991.083333,1,-3.33,0.22,3.0000000000000004
1991.166667,2,-2.79,0.26,3.4999999999999996
1991.25,3,-0.92,0.25,2
1991.333333,4,1.9,0.27,2
1991.416667,5,5.02,0.27,3.2
1991.5,6,7.51,0.28,3.0000000000000004
1991.583333,7,9.64,0.31,2.8000000000000003
1991.666667,8,9.43,0.3,3.6000000000000005
1991.75,9,7.55,0.29,5.2
1991.833333,10,3.07,0.27,4.9
1991.916667,11,-0.71,0.25,3.4999999999999996
1992,12,-4.08,0.23,4.300000000000001
1992.083333,1,-6.82,0.22,2.9000000000000004
1992.166667,2,-6.22,0.23,1.9
1992.25,3,-1.21,0.24,2.4
1992.333333,4,1.88,0.26,1.6
1992.416667,5,6.24,0.31,1.8000000000000003
1992.5,6,9.02,0.32,3.0000000000000004
1992.583333,7,10.37,0.33,2.8000000000000003
1992.666667,8,9.62,0.34,3.6000000000000005
1992.75,9,6.77,0.31,4.9
1992.833333,10,3.75,0.28,5
1992.916667,11,0.43,0.31,4.500000000000001
1993,12,-0.69,0.29,4
1993.083333,1,-6.92,0.21,2.9000000000000004
1993.166667,2,-4.86,0.21,2.9000000000000004
1993.25,3,-2.08,0.22,2.5
1993.333333,4,0.54,0.24,2.4
1993.416667,5,3.32,0.28,2.8000000000000003
1993.5,6,6.91,0.28,3.4000000000000004
1993.583333,7,9.24,0.3,2.6
1993.666667,8,10.11,0.32,4
1993.75,9,7.21,0.29,4.1000000000000005
1993.833333,10,1.91,0.27,3.6999999999999997
1993.916667,11,-1.54,0.25,4
1994,12,-0.98,0.3,4.500000000000001
1994.083333,1,-6.28,0.23,2.4
1994.166667,2,-10.97,0.2,2.8000000000000003
1994.25,3,-4.62,0.22,1.9
1994.333333,4,-0.49,0.23,2
1994.416667,5,3.01,0.26,1.9
1994.5,6,7.25,0.27,2.6
1994.583333,7,8.93,0.29,3.1
1994.666667,8,8.16,0.3,3.6000000000000005
1994.75,9,7.57,0.29,4.199999999999999
1994.833333,10,2.98,0.3,3.6999999999999997
1994.916667,11,-0.47,0.3,2.7
1995,12,-3.43,0.24,3.6000000000000005
1995.083333,1,-2.46,0.29,4.6
1995.166667,2,-6.12,0.25,2.0999999999999996
1995.25,3,-3.47,0.26,2.4
1995.333333,4,0.29,0.27,1.7000000000000002
1995.416667,5,4.12,0.29,2.6
1995.5,6,7.92,0.3,2.4
1995.583333,7,10.14,0.33,3.0000000000000004
1995.666667,8,9.5,0.33,3.3000000000000003
1995.75,9,6.1,0.3,3.1
1995.833333,10,2.12,0.28,4.8
1995.916667,11,-1.05,0.29,2.6
1996,12,-3.78,0.27,3.4999999999999996
1996.083333,1,-6.13,0.27,2.7
1996.166667,2,-8.79,0.26,2.1999999999999997
1996.25,3,-1.84,0.26,2
1996.333333,4,1.86,0.28,1.4000000000000001
1996.416667,5,5.33,0.31,2.6
1996.5,6,8.5,0.32,2.7
1996.583333,7,10.06,0.36,2.6
1996.666667,8,9.54,0.35,3.6999999999999997
1996.75,9,6.7,0.34,3.3000000000000003
1996.833333,10,3.59,0.32,5.1
1996.916667,11,-0.92,0.28,4.300000000000001
1997,12,-3.25,0.32,3.6999999999999997
1997.083333,1,-2.39,0.29,3.4999999999999996
1997.166667,2,-1.95,0.29,2.6
1997.25,3,-2.47,0.29,2.0999999999999996
1997.333333,4,2.32,0.31,2
1997.416667,5,6.02,0.34,1.8000000000000003
1997.5,6,8.95,0.34,2.9000000000000004
1997.583333,7,9.91,0.36,3.6999999999999997
1997.666667,8,10.36,0.37,3.6999999999999997
1997.75,9,7.23,0.35,3.4000000000000004
1997.833333,10,3.32,0.34,3.3000000000000003
1997.916667,11,0.24,0.3,4.3999999999999995
1998,12,-0.72,0.32,3.4999999999999996
1998.083333,1,-4.57,0.25,2.9000000000000004
1998.166667,2,-0.65,0.3,2.5
1998.25,3,-3.65,0.25,2.5
1998.333333,4,1.04,0.3,1.2
1998.416667,5,5.71,0.31,2.6
1998.5,6,8.52,0.33,3.0000000000000004
1998.583333,7,9.91,0.36,3.2
1998.666667,8,8.92,0.36,4.1000000000000005
1998.75,9,6.72,0.37,2.4
1998.833333,10,3.33,0.33,4.1000000000000005
1998.916667,11,-3.29,0.28,3.4999999999999996
1999,12,-4,0.29,2.7
1999.083333,1,-6.06,0.3,3.1
1999.166667,2,-6.76,0.31,1.3
1999.25,3,-3.91,0.27,2.3
1999.333333,4,1.53,0.26,2.1999999999999997
1999.416667,5,4.09,0.27,2.6
1999.5,6,7.84,0.3,2.4
1999.583333,7,10.36,0.32,2.6
1999.666667,8,9.94,0.32,2.8000000000000003
1999.75,9,7.32,0.31,3.9
1999.833333,10,4.27,0.31,5.2
1999.916667,11,-3.2,0.24,4.300000000000001
2000,12,-2.14,0.23,4.1000000000000005
2000.083333,1,-4.38,0.23,3.2
2000.166667,2,-5.11,0.25,2
2000.25,3,-5.05,0.27,1.5000000000000002
2000.333333,4,-0.89,0.25,2
2000.416667,5,5.5,0.28,1.4000000000000001
2000.5,6,8.71,0.3,2.4
2000.583333,7,9.48,0.32,3.2
2000.666667,8,10.1,0.32,3.9
2000.75,9,5.82,0.31,4.1000000000000005
2000.833333,10,1.14,0.28,2.5
2000.916667,11,0.36,0.25,4.6
2001,12,-3.51,0.21,4.500000000000001
2001.083333,1,-1.73,0.28,3.4999999999999996
2001.166667,2,-7.2,0.26,2.4
2001.25,3,-1.33,0.25,3.3000000000000003
2001.333333,4,1.13,0.27,3.3000000000000003
2001.416667,5,4.28,0.29,2.6
2001.5,6,8.47,0.3,2.0999999999999996
2001.583333,7,9.96,0.32,2.5
2001.666667,8,9.09,0.34,3.3000000000000003
2001.75,9,7.16,0.33,4.300000000000001
2001.833333,10,4.97,0.31,4.6
2001.916667,11,1.49,0.3,4.6
2002,12,-2.95,0.3,2.8000000000000003
2002.083333,1,-5.43,0.27,2.1999999999999997
2002.166667,2,-3.17,0.25,2.0999999999999996
2002.25,3,-1.36,0.28,1.7000000000000002
2002.333333,4,2.97,0.31,2.3
2002.416667,5,6.6,0.31,2.3
2002.5,6,9.94,0.34,3.0000000000000004
2002.583333,7,11.38,0.35,3.2
2002.666667,8,10.25,0.35,3.3000000000000003
2002.75,9,7.99,0.32,4.199999999999999
2002.833333,10,4.4,0.33,4.300000000000001
2002.916667,11,0.01,0.3,4
2003,12,-3.4,0.29,2.4
2003.083333,1,-2.71,0.29,3.0000000000000004
2003.166667,2,-3.41,0.25,3.0000000000000004
2003.25,3,-1.16,0.23,2.9000000000000004
2003.333333,4,3.32,0.28,2.9000000000000004
2003.416667,5,6.22,0.28,2.4
2003.5,6,9.35,0.29,2.8000000000000003
2003.583333,7,10.1,0.31,3.4999999999999996
2003.666667,8,10.83,0.34,2.1999999999999997
2003.75,9,7.67,0.32,3.9
2003.833333,10,4.5,0.28,3.9
2003.916667,11,-1.73,0.26,3.8
2004,12,-3.45,0.25,3.8
2004.083333,1,-1.85,0.24,3.8
2004.166667,2,-6.17,0.2,2.6
2004.25,3,-3.73,0.2,2.9000000000000004
2004.333333,4,-0.42,0.22,2.3
2004.416667,5,4.69,0.24,2
2004.5,6,8.31,0.25,2.4
2004.583333,7,10.23,0.27,3.4000000000000004
2004.666667,8,9.71,0.3,3.6000000000000005
2004.75,9,5.62,0.25,3.6999999999999997
2004.833333,10,1.84,0.26,3.2
2004.916667,11,-0.12,0.24,4.199999999999999
2005,12,-1.81,0.23,3.9
2005.083333,1,-1.04,0.25,3.6999999999999997
2005.166667,2,-4.15,0.24,1.8000000000000003
2005.25,3,-3.87,0.21,2.3
2005.333333,4,2.77,0.26,2.0999999999999996
2005.416667,5,5.13,0.28,2.5
2005.5,6,9.29,0.28,2.8000000000000003
2005.583333,7,9.85,0.29,3.2
2005.666667,8,10.3,0.29,2.6
2005.75,9,7.27,0.29,4
2005.833333,10,2.98,0.26,4.500000000000001
2005.916667,11,-1.41,0.24,2.7
2006,12,-1.2,0.23,4.3999999999999995
2006.083333,1,-2.96,0.25,3.6000000000000005
2006.166667,2,-5.7,0.28,2
2006.25,3,-3.13,0.25,2.4
2006.333333,4,-0.72,0.24,2.5
2006.416667,5,4.72,0.28,1.9
2006.5,6,8.4,0.28,2.8000000000000003
2006.583333,7,9.28,0.28,3.0000000000000004
2006.666667,8,9.53,0.3,3.9
2006.75,9,7.46,0.3,3.0000000000000004
2006.833333,10,3.8,0.26,4.199999999999999
2006.916667,11,-1.09,0.27,3.8
2007,12,-3.24,0.27,3.3000000000000003
2007.083333,1,-2.63,0.24,3.1
2007.166667,2,-0.77,0.24,2.5
2007.25,3,-0.63,0.24,1.9
2007.333333,4,2.31,0.26,1.8000000000000003
2007.416667,5,5.73,0.3,2.4
2007.5,6,8.45,0.32,3.1
2007.583333,7,8.94,0.32,3.9
2007.666667,8,9.15,0.32,3.4000000000000004
2007.75,9,7.65,0.35,4
2007.833333,10,4.36,0.3,3.6999999999999997
2007.916667,11,0.25,0.3,4.300000000000001
2008,12,-0.89,0.28,5
2008.083333,1,-3.31,0.27,3.2
2008.166667,2,-5.99,0.22,2.4
2008.25,3,-6.93,0.19,1.9
2008.333333,4,0.08,0.22,3.0000000000000004
2008.416667,5,3.07,0.24,3.1
2008.5,6,7.33,0.28,2.4
2008.583333,7,9.51,0.29,2.7
2008.666667,8,10.26,0.3,2.6
2008.75,9,6.93,0.28,3.8
2008.833333,10,0.28,0.25,3.3000000000000003
2008.916667,11,-0.16,0.26,4.199999999999999
2009,12,-2.05,0.26,3.8
2009.083333,1,-4.89,0.23,2.7
2009.166667,2,-8.55,0.2,2.9000000000000004
2009.25,3,-5.3,0.23,1.5000000000000002
2009.333333,4,-3.65,0.19,2.6
2009.416667,5,2.84,0.24,2.3
2009.5,6,6.02,0.26,3.3000000000000003
2009.583333,7,9.5,0.28,2.8000000000000003
2009.666667,8,9.68,0.29,2.6
2009.75,9,6.91,0.29,3.6999999999999997
2009.833333,10,4.05,0.28,5.1
2009.916667,11,0.22,0.26,4.6
2010,12,-4.12,0.3,2.3
2010.083333,1,-1.61,0.25,4.1000000000000005
2010.166667,2,-5.41,0.24,2.3
2010.25,3,-1.8,0.26,1.3
2010.333333,4,1.01,0.24,2.8000000000000003
2010.416667,5,5,0.3,2.0999999999999996
2010.5,6,7.54,0.31,2.7
2010.583333,7,9.43,0.32,2.7
2010.666667,8,9.51,0.32,4.199999999999999
2010.75,9,5.4,0.28,4.3999999999999995
2010.833333,10,2.34,0.26,4.300000000000001
2010.916667,11,1.62,0.26,5.1
2011,12,-1.95,0.27,4.3999999999999995
2011.083333,1,-2.68,0.27,2.6
2011.166667,2,-0.73,0.25,2.7
2011.25,3,-0.62,0.26,2.4
2011.333333,4,2.41,0.29,1.9
2011.416667,5,6.07,0.3,2.3
2011.5,6,9.27,0.32,2.8000000000000003
2011.583333,7,10.71,0.34,3.2
2011.666667,8,10.72,0.35,3.0000000000000004
2011.75,9,8.49,0.35,5.5
2011.833333,10,3.16,0.32,3.6000000000000005
2011.916667,11,-1.51,0.32,3.2
2012,12,-1.67,0.25,4.1000000000000005
2012.083333,1,-5.4,0.21,3.4999999999999996
2012.166667,2,-4.19,0.27,3.4000000000000004
2012.25,3,-3.07,0.2,3.3000000000000003
2012.333333,4,1.3,0.24,1.8000000000000003
2012.416667,5,4.98,0.27,2.6
2012.5,6,7.8,0.28,3.3000000000000003
2012.583333,7,8.69,0.3,3.1
2012.666667,8,9.25,0.31,3.4999999999999996
2012.75,9,8.03,0.33,4.500000000000001
2012.833333,10,3.68,0.28,5
2012.916667,11,0.32,0.27,4
2013,12,-1.67,0.26,4.6
2013.083333,1,-4.59,0.24,3.4000000000000004
2013.166667,2,-6.56,0.26,2.7
2013.25,3,-0.97,0.24,3.3000000000000003
2013.333333,4,0.58,0.26,2.5
2013.416667,5,3.83,0.29,3.2
2013.5,6,7.08,0.3,2.8000000000000003
2013.583333,7,10.05,0.31,2.7
2013.666667,8,10.18,0.32,3.3000000000000003
2013.75,9,6.6,0.32,4.6
2013.833333,10,5.16,0.31,4.7
2013.916667,11,0.73,0.28,4.7
2014,12,-0.92,0.31,3.3000000000000003
2014.083333,1,-0.09,0.3,3.6999999999999997
2014.166667,2,-0.25,0.28,3.4000000000000004
2014.25,3,0.93,0.3,2.0999999999999996
2014.333333,4,2.38,0.29,3.0000000000000004
2014.416667,5,4.78,0.27,2.9000000000000004
2014.5,6,7.99,0.32,3.2
2014.583333,7,10.08,0.34,2.5
2014.666667,8,10.12,0.32,2.4
2014.75,9,8.08,0.36,4.6
2014.833333,10,6.19,0.34,4.199999999999999
2014.916667,11,3.68,0.32,4.6
2015,12,0.95,0.27,3.4999999999999996
2015.083333,1,-2.13,0.3,2.9000000000000004
2015.166667,2,-2.05,0.31,2.9000000000000004
2015.25,3,1.47,0.29,2.4
2015.333333,4,3.44,0.32,2.6
2015.416667,5,6.23,0.33,2.8000000000000003
2015.5,6,9.46,0.35,2.5
2015.583333,7,11.92,0.37,2.9000000000000004
2015.666667,8,11.07,0.38,2.6
2015.75,9,8.72,0.37,3.2
2015.833333,10,5.53,0.34,4.3999999999999995
2015.916667,11,1.87,0.26,5.3
2016,12,-1.79,0.31,3.3000000000000003
2016.083333,1,-2.42,0.26,3.6000000000000005
2016.166667,2,-2.29,0.22,3.6000000000000005
2016.25,3,-2.27,0.27,2
2016.333333,4,2.42,0.24,2.3
2016.416667,5,6.12,0.28,1.6
2016.5,6,9.82,0.31,2.4
2016.583333,7,11.23,0.31,3.3000000000000003
2016.666667,8,9.67,0.32,3.6000000000000005
2016.75,9,7.32,0.3,4.3999999999999995
2016.833333,10,4.32,0.31,3.2
2016.916667,11,-0.64,0.3,3.8
2017,12,-1.08,0.33,2.8000000000000003
2017.083333,1,-4.87,0.25,3.6999999999999997
2017.166667,2,-9.84,0.23,2
2017.25,3,-2.09,0.27,2
2017.333333,4,1.56,0.26,3.1
2017.416667,5,4.76,0.3,2.6
2017.5,6,8.19,0.29,2.8000000000000003
2017.583333,7,10.58,0.31,2.3
2017.666667,8,9.54,0.32,3.4999999999999996
2017.75,9,5.91,0.29,4.300000000000001
2017.833333,10,5.23,0.31,4.3999999999999995
2017.916667,11,2.14,0.3,4.6
2018,12,-2.91,0.27,3.4000000000000004
2018.083333,1,-5.69,0.23,3.2
2018.166667,2,-2.75,0.25,2.3
2018.25,3,-2.26,0.23,3.8
2018.333333,4,2.35,0.28,2.5
2018.416667,5,5.35,0.28,2.4
2018.5,6,7.74,0.31,2.7
2018.583333,7,9.8,0.3,3.0000000000000004
2018.666667,8,8.77,0.3,3.4000000000000004
2018.75,9,6.49,0.31,3.1
2018.833333,10,3.95,0.31,4.6
2018.916667,11,-0.64,0.27,4.6
2019,12,-4.33,0.23,4.3999999999999995
2019.083333,1,-3.79,0.26,2.5
2019.166667,2,-5.84,0.2,2.5
2019.25,3,-5.82,0.18,3.4000000000000004
2019.333333,4,-1.69,0.2,1.8000000000000003
2019.416667,5,3.66,0.25,2.6
2019.5,6,7.61,0.28,2.1999999999999997
2019.583333,7,9.64,0.28,3.0000000000000004
2019.666667,8,8.18,0.29,4
2019.75,9,6.01,0.28,3.3000000000000003
2019.833333,10,4.34,0.3,4.9
2019.916667,11,1.76,0.29,4.7
2020,12,-3.19,0.23,4.3999999999999995
2020.083333,1,-3.49,0.26,2.7
2020.166667,2,-3.39,0.27,3.1
2020.25,3,-2.27,0.27,2.1999999999999997
2020.333333,4,0.39,0.25,2.7
2020.416667,5,4.75,0.29,2.1999999999999997
2020.5,6,7.91,0.29,2.8000000000000003
2020.583333,7,10.82,0.31,2.4
2020.666667,8,10.59,0.32,3.2
2020.75,9,6.56,0.31,3.6000000000000005
2020.833333,10,2.87,0.3,4.6
2020.916667,11,2.47,0.33,4.1000000000000005
2021,12,-1.35,0.29,3.1
2021.083333,1,-1.53,0.3,3.9
2021.166667,2,0.13,0.27,2.7
2021.25,3,1.56,0.29,2.5
2021.333333,4,3.92,0.31,1.9
2021.416667,5,6.73,0.33,2.9000000000000004
2021.5,6,9.41,0.36,2.7
2021.583333,7,11.9,0.37,3.1
2021.666667,8,11.43,0.39,3.4000000000000004
2021.75,9,8.84,0.37,4.300000000000001
2021.833333,10,4.16,0.36,4.199999999999999
2021.916667,11,-0.73,0.29,3.1
2022,12,0.38,0.34,3.6000000000000005
2022.083333,1,0.91,0.3,3.2
2022.166667,2,0.38,0.32,2.6
2022.25,3,-0.97,0.3,2.1999999999999997
2022.333333,4,3.11,0.32,2.4
2022.416667,5,6.19,0.33,3.0000000000000004
2022.5,6,8.94,0.36,2.9000000000000004
2022.583333,7,10.55,0.37,3.4999999999999996
2022.666667,8,9.98,0.37,3.4000000000000004
2022.75,9,7.92,0.34,4.300000000000001
2022.833333,10,5.33,0.34,5
2022.916667,11,2.28,0.33,4.8
2023,12,-2.29,0.3,3.4000000000000004
2023.083333,1,-2.57,0.28,2.9000000000000004
2023.166667,2,-6.29,0.26,2.9000000000000004
2023.25,3,-2.28,0.26,2.1999999999999997
2023.333333,4,0.59,0.29,1.5000000000000002
2023.416667,5,6.1,0.31,2.3
2023.5,6,8.62,0.33,2.9000000000000004
2023.583333,7,10.39,0.34,3.2
2023.666667,8,10.09,0.34,3.2
2023.75,9,6.99,0.32,3.4999999999999996
2023.833333,10,2.76,0.31,2.8000000000000003
2023.916667,11,1.62,0.31,4.199999999999999
2024,12,-2.58,0.28,4.1000000000000005
2024.083333,1,-2.17,0.28,2.6
2024.166667,2,-1.27,0.28,3.6999999999999997
2024.25,3,-0.7,0.32,2.9000000000000004
2024.333333,4,2.52,0.31,2.3
2024.416667,5,5.23,0.31,3.1
2024.5,6,8.38,0.33,2.9000000000000004
2024.583333,7,10.75,0.33,2.8000000000000003
2024.666667,8,10.27,0.33,2.8000000000000003
2024.75,9,7.63,0.31,4
2024.833333,10,4.33,0.3,5.5
2024.916667,11,1.54,0.28,4.3999999999999995
2025,12,-0.11,0.26,3.3000000000000003
2025.083333,1,-2.26,0.27,3.4999999999999996
2025.166667,2,-4.31,0.27,3.4999999999999996
2025.25,3,-1.38,0.25,1.8000000000000003
2025.333333,4,3.02,0.31,2.6
2025.416667,5,6.15,0.29,2.7
2025.5,6,9.57,0.32,2.6
2025.583333,7,11.27,0.33,3.3000000000000003
2025.666667,8,11.85,0.34,2.6
2025.75,9,7.54,0.32,3.8
2025.833333,10,3.95,0.31,4.8
2025.916667,11,0.65,0.31,2.1999999999999997
2026,12,-0.77,0.33,2.8000000000000003
2026.083333,1,-3.83,0.24,2.6
2026.166667,2,-0.76,0.26,3.2
2026.25,3,-2.28,0.27,2.8000000000000003
2026.333333,4,1.46,0.27,2.0999999999999996
2026.416667,5,6.07,0.31,3.1
2026.5,6,11.03,0.33,2
2026.583333,7,12.56,0.34,3.2
2026.666667,8,11.35,0.34,4.199999999999999
2026.75,9,7.72,0.32,3.9
2026.833333,10,4.5,0.3,4.3999999999999995
2026.916667,11,2.34,0.31,4.1000000000000005
2027,12,-1.56,0.27,3.4000000000000004
2027.083333,1,-3.51,0.22,3.3000000000000003
2027.166667,2,-3.72,0.26,3.8
2027.25,3,-3.84,0.19,2.3
2027.333333,4,2.62,0.22,2.4
2027.416667,5,5.04,0.24,2.7
2027.5,6,8.51,0.26,2.4
2027.583333,7,10.42,0.29,2.8000000000000003
2027.666667,8,10.69,0.31,3.4999999999999996
2027.75,9,7.47,0.28,3.4000000000000004
2027.833333,10,5.02,0.29,4.199999999999999
2027.916667,11,1.38,0.25,4.8
2028,12,-0.76,0.25,4.199999999999999
2028.083333,1,-1.73,0.25,3.4000000000000004
2028.166667,2,-1.16,0.27,2.8000000000000003
2028.25,3,-0.92,0.25,1.7000000000000002
