year,month,temperature,sea_level,precipitation_rate
1986.333333,4,4.51,0.17,2.8000000000000003
1986.416667,5,6.5,0.18,2.8000000000000003
1986.5,6,7.61,0.19,2.9000000000000004
1986.583333,7,7.66,0.2,2.9000000000000004
1986.666667,8,7.35,0.2,2.9000000000000004
1986.75,9,5.9,0.2,2.8000000000000003
1986.833333,10,4.73,0.2,2.8000000000000003
1986.916667,11,4.04,0.2,2.7
1987,12,3.47,0.19,2.7
1987.083333,1,3.88,0.18,2.7
1987.166667,2,3.56,0.18,2.8000000000000003
1987.25,3,3.23,0.17,2.8000000000000003
1987.333333,4,4.51,0.18,2.7
1987.416667,5,6.48,0.19,2.8000000000000003
1987.5,6,7.65,0.19,2.9000000000000004
1987.583333,7,7.9,0.2,3.0000000000000004
1987.666667,8,7.23,0.2,2.9000000000000004
1987.75,9,6.33,0.2,2.8000000000000003
1987.833333,10,4.84,0.2,2.8000000000000003
1987.916667,11,4.09,0.2,2.7
1988,12,3.95,0.19,2.6
1988.083333,1,3.9,0.19,2.7
1988.166667,2,3.51,0.18,2.8000000000000003
1988.25,3,3.53,0.17,2.8000000000000003
1988.333333,4,4.83,0.17,2.8000000000000003
1988.416667,5,6.62,0.18,2.8000000000000003
1988.5,6,8.09,0.19,2.9000000000000004
1988.583333,7,8.04,0.19,2.9000000000000004
1988.666667,8,7.53,0.19,2.9000000000000004
1988.75,9,6.51,0.19,2.9000000000000004
1988.833333,10,5.14,0.2,2.8000000000000003
1988.916667,11,3.67,0.19,2.7
1989,12,3.44,0.18,2.7
1989.083333,1,3.34,0.17,2.7
1989.166667,2,3.05,0.16,2.8000000000000003
1989.25,3,2.93,0.16,2.7
1989.333333,4,4.24,0.16,2.8000000000000003
1989.416667,5,5.91,0.17,2.8000000000000003
1989.5,6,7.13,0.18,2.9000000000000004
1989.583333,7,7.54,0.18,2.9000000000000004
1989.666667,8,7.17,0.19,2.9000000000000004
1989.75,9,6.1,0.19,2.8000000000000003
1989.833333,10,4.19,0.19,2.7
1989.916667,11,3.34,0.19,2.7
1990,12,2.8,0.18,2.7
1990.083333,1,2.82,0.17,2.7
1990.166667,2,2.83,0.16,2.8000000000000003
1990.25,3,3.12,0.16,2.8000000000000003
1990.333333,4,4.48,0.16,2.8000000000000003
1990.416667,5,6.32,0.17,2.8000000000000003
1990.5,6,7.39,0.18,2.9000000000000004
1990.583333,7,7.69,0.18,2.9000000000000004
1990.666667,8,7.22,0.19,2.8000000000000003
1990.75,9,6.16,0.19,2.8000000000000003
1990.833333,10,4.56,0.19,2.8000000000000003
1990.916667,11,3.67,0.19,2.7
1991,12,3.73,0.19,2.7
1991.083333,1,3.82,0.18,2.7
1991.166667,2,3.65,0.17,2.8000000000000003
1991.25,3,3.56,0.17,2.7
1991.333333,4,4.4,0.17,2.8000000000000003
1991.416667,5,6.36,0.18,2.8000000000000003
1991.5,6,7.59,0.19,2.9000000000000004
1991.583333,7,7.86,0.2,2.9000000000000004
1991.666667,8,7.25,0.2,2.8000000000000003
1991.75,9,6.44,0.21,2.8000000000000003
1991.833333,10,4.87,0.2,2.7
1991.916667,11,4.06,0.2,2.7
1992,12,3.84,0.2,2.7
1992.083333,1,3.78,0.19,2.8000000000000003
1992.166667,2,3.76,0.18,2.8000000000000003
1992.25,3,3.51,0.17,2.8000000000000003
1992.333333,4,4.77,0.17,2.8000000000000003
1992.416667,5,6.76,0.18,2.8000000000000003
1992.5,6,7.63,0.19,2.9000000000000004
1992.583333,7,7.91,0.2,2.9000000000000004
1992.666667,8,6.83,0.2,2.9000000000000004
1992.75,9,5.84,0.2,2.8000000000000003
1992.833333,10,4.32,0.2,2.8000000000000003
1992.916667,11,3.42,0.2,2.7
1993,12,3.29,0.19,2.7
1993.083333,1,3.29,0.18,2.7
1993.166667,2,3.47,0.17,2.7
1993.25,3,3.09,0.17,2.7
1993.333333,4,4.17,0.17,2.7
1993.416667,5,6.06,0.18,2.8000000000000003
1993.5,6,7.26,0.18,2.8000000000000003
1993.583333,7,7.73,0.19,2.9000000000000004
1993.666667,8,7.05,0.19,2.8000000000000003
1993.75,9,5.66,0.19,2.8000000000000003
1993.833333,10,4.28,0.19,2.7
1993.916667,11,3.55,0.19,2.7
1994,12,3.74,0.19,2.7
1994.083333,1,2.9,0.18,2.7
1994.166667,2,2.67,0.17,2.7
1994.25,3,2.91,0.16,2.7
1994.333333,4,4.05,0.16,2.7
1994.416667,5,6.25,0.17,2.8000000000000003
1994.5,6,7.29,0.18,2.9000000000000004
1994.583333,7,7.72,0.19,2.9000000000000004
1994.666667,8,7.33,0.2,2.9000000000000004
1994.75,9,5.94,0.2,2.8000000000000003
1994.833333,10,4.57,0.2,2.7
1994.916667,11,3.56,0.2,2.7
1995,12,3.45,0.19,2.7
1995.083333,1,3.52,0.18,2.7
1995.166667,2,3.06,0.17,2.7
1995.25,3,2.94,0.17,2.8000000000000003
1995.333333,4,4.45,0.17,2.8000000000000003
1995.416667,5,6.41,0.18,2.8000000000000003
1995.5,6,7.58,0.19,2.9000000000000004
1995.583333,7,7.66,0.19,2.9000000000000004
1995.666667,8,7.29,0.2,2.9000000000000004
1995.75,9,6.01,0.2,2.8000000000000003
1995.833333,10,4.47,0.2,2.8000000000000003
1995.916667,11,3.8,0.2,2.7
1996,12,3.46,0.19,2.8000000000000003
1996.083333,1,4.35,0.19,2.7
1996.166667,2,3.73,0.18,2.8000000000000003
1996.25,3,4.04,0.18,2.8000000000000003
1996.333333,4,4.88,0.17,2.8000000000000003
1996.416667,5,6.73,0.18,2.9000000000000004
1996.5,6,7.84,0.19,2.9000000000000004
1996.583333,7,8.1,0.2,2.9000000000000004
1996.666667,8,7.48,0.2,2.9000000000000004
1996.75,9,6.36,0.2,2.9000000000000004
1996.833333,10,4.79,0.2,2.7
1996.916667,11,4.02,0.2,2.7
1997,12,4.02,0.19,2.7
1997.083333,1,4.44,0.19,2.7
1997.166667,2,3.76,0.18,2.7
1997.25,3,3.79,0.17,2.8000000000000003
1997.333333,4,5.07,0.17,2.8000000000000003
1997.416667,5,6.35,0.18,2.8000000000000003
1997.5,6,7.94,0.19,2.9000000000000004
1997.583333,7,8.09,0.2,2.9000000000000004
1997.666667,8,7.49,0.2,2.9000000000000004
1997.75,9,5.97,0.2,2.8000000000000003
1997.833333,10,5.02,0.2,2.8000000000000003
1997.916667,11,4.22,0.2,2.7
1998,12,4.13,0.19,2.7
1998.083333,1,3.65,0.19,2.7
1998.166667,2,3.58,0.18,2.8000000000000003
1998.25,3,3.43,0.17,2.8000000000000003
1998.333333,4,4.59,0.17,2.8000000000000003
1998.416667,5,6.72,0.18,2.8000000000000003
1998.5,6,7.66,0.19,2.9000000000000004
1998.583333,7,7.89,0.19,2.9000000000000004
1998.666667,8,7.08,0.19,2.8000000000000003
1998.75,9,6.34,0.2,2.8000000000000003
1998.833333,10,4.29,0.2,2.8000000000000003
1998.916667,11,3.75,0.19,2.8000000000000003
1999,12,3.68,0.19,2.7
1999.083333,1,3.85,0.18,2.7
1999.166667,2,3.84,0.17,2.7
1999.25,3,3.39,0.17,2.7
1999.333333,4,5.01,0.17,2.8000000000000003
1999.416667,5,6.5,0.18,2.8000000000000003
1999.5,6,7.61,0.18,2.9000000000000004
1999.583333,7,7.73,0.19,2.9000000000000004
1999.666667,8,7.71,0.2,2.9000000000000004
1999.75,9,6.06,0.2,2.8000000000000003
1999.833333,10,5.42,0.2,2.8000000000000003
1999.916667,11,4.04,0.19,2.8000000000000003
2000,12,4.02,0.19,2.7
2000.083333,1,4.12,0.18,2.7
2000.166667,2,3.46,0.17,2.8000000000000003
2000.25,3,3.53,0.17,2.7
2000.333333,4,4.57,0.17,2.8000000000000003
2000.416667,5,6.88,0.18,2.8000000000000003
2000.5,6,7.66,0.19,2.9000000000000004
2000.583333,7,8.16,0.2,2.9000000000000004
2000.666667,8,7.38,0.2,2.9000000000000004
2000.75,9,6.34,0.2,2.8000000000000003
2000.833333,10,5.06,0.21,2.8000000000000003
2000.916667,11,4.4,0.2,2.7
2001,12,4.35,0.19,2.7
2001.083333,1,4.61,0.19,2.7
2001.166667,2,3.86,0.18,2.7
2001.25,3,3.96,0.18,2.8000000000000003
2001.333333,4,4.9,0.17,2.8000000000000003
2001.416667,5,6.52,0.19,2.8000000000000003
2001.5,6,7.93,0.19,2.9000000000000004
2001.583333,7,8.03,0.2,3.0000000000000004
2001.666667,8,7.42,0.21,2.9000000000000004
2001.75,9,6.25,0.21,2.8000000000000003
2001.833333,10,5.12,0.21,2.8000000000000003
2001.916667,11,4.56,0.2,2.7
2002,12,4.16,0.2,2.7
2002.083333,1,3.86,0.19,2.8000000000000003
2002.166667,2,3.47,0.18,2.8000000000000003
2002.25,3,3.71,0.17,2.8000000000000003
2002.333333,4,5.17,0.18,2.8000000000000003
2002.416667,5,6.97,0.18,2.8000000000000003
2002.5,6,7.83,0.19,2.9000000000000004
2002.583333,7,8.13,0.19,2.9000000000000004
2002.666667,8,7.42,0.2,2.9000000000000004
2002.75,9,6.54,0.2,2.9000000000000004
2002.833333,10,5.43,0.2,2.8000000000000003
2002.916667,11,4.72,0.2,2.8000000000000003
2003,12,4.25,0.19,2.7
2003.083333,1,4.01,0.18,2.7
2003.166667,2,3.85,0.17,2.8000000000000003
2003.25,3,3.16,0.16,2.8000000000000003
2003.333333,4,4.5,0.17,2.8000000000000003
2003.416667,5,6.29,0.17,2.8000000000000003
2003.5,6,7.77,0.18,2.9000000000000004
2003.583333,7,7.98,0.19,2.9000000000000004
2003.666667,8,7.47,0.19,2.9000000000000004
2003.75,9,6.45,0.19,2.9000000000000004
2003.833333,10,5.01,0.19,2.8000000000000003
2003.916667,11,4.16,0.19,2.8000000000000003
2004,12,4.15,0.19,2.7
2004.083333,1,4.28,0.18,2.8000000000000003
2004.166667,2,3.46,0.17,2.7
2004.25,3,3.36,0.17,2.8000000000000003
2004.333333,4,4.53,0.17,2.7
2004.416667,5,6.47,0.18,2.8000000000000003
2004.5,6,7.95,0.18,2.9000000000000004
2004.583333,7,8.01,0.19,2.9000000000000004
2004.666667,8,7.68,0.2,2.9000000000000004
2004.75,9,6.37,0.2,2.8000000000000003
2004.833333,10,5.28,0.2,2.8000000000000003
2004.916667,11,4.28,0.2,2.7
2005,12,3.87,0.19,2.7
2005.083333,1,4.25,0.18,2.7
2005.166667,2,3.72,0.17,2.8000000000000003
2005.25,3,3.62,0.17,2.8000000000000003
2005.333333,4,4.85,0.17,2.7
2005.416667,5,6.84,0.18,2.8000000000000003
2005.5,6,7.94,0.19,2.9000000000000004
2005.583333,7,8.05,0.2,2.9000000000000004
2005.666667,8,7.52,0.2,2.9000000000000004
2005.75,9,6.14,0.2,2.9000000000000004
2005.833333,10,4.86,0.2,2.8000000000000003
2005.916667,11,4.12,0.2,2.8000000000000003
2006,12,3.84,0.19,2.7
2006.083333,1,3.77,0.18,2.7
2006.166667,2,4.07,0.18,2.8000000000000003
2006.25,3,3.88,0.18,2.8000000000000003
2006.333333,4,4.79,0.18,2.8000000000000003
2006.416667,5,6.35,0.19,2.7
2006.5,6,7.73,0.2,2.9000000000000004
2006.583333,7,7.91,0.2,2.9000000000000004
2006.666667,8,7.54,0.2,2.9000000000000004
2006.75,9,6.45,0.21,2.8000000000000003
2006.833333,10,5.24,0.21,2.8000000000000003
2006.916667,11,4.34,0.21,2.7
2007,12,4.13,0.2,2.8000000000000003
2007.083333,1,4.94,0.19,2.8000000000000003
2007.166667,2,4.27,0.18,2.8000000000000003
2007.25,3,3.84,0.18,2.8000000000000003
2007.333333,4,5.09,0.18,2.8000000000000003
2007.416667,5,6.79,0.18,2.9000000000000004
2007.5,6,7.97,0.19,2.9000000000000004
2007.583333,7,8.09,0.2,3.0000000000000004
2007.666667,8,7.67,0.2,2.9000000000000004
2007.75,9,6.45,0.2,2.8000000000000003
2007.833333,10,5.02,0.2,2.8000000000000003
2007.916667,11,4.48,0.2,2.8000000000000003
2008,12,4.1,0.19,2.8000000000000003
2008.083333,1,4.18,0.18,2.7
2008.166667,2,3.32,0.17,2.7
2008.25,3,3.68,0.16,2.8000000000000003
2008.333333,4,4.74,0.16,2.8000000000000003
2008.416667,5,6.45,0.18,2.8000000000000003
2008.5,6,7.63,0.19,2.9000000000000004
2008.583333,7,7.99,0.19,3.0000000000000004
2008.666667,8,7.18,0.19,2.9000000000000004
2008.75,9,6.22,0.19,2.8000000000000003
2008.833333,10,4.74,0.19,2.8000000000000003
2008.916667,11,3.56,0.19,2.7
2009,12,4.09,0.19,2.7
2009.083333,1,3.55,0.18,2.7
2009.166667,2,3.01,0.17,2.8000000000000003
2009.25,3,3.91,0.17,2.7
2009.333333,4,4.52,0.17,2.7
2009.416667,5,6.35,0.18,2.8000000000000003
2009.5,6,7.39,0.19,2.9000000000000004
2009.583333,7,7.82,0.19,2.9000000000000004
2009.666667,8,7.55,0.2,2.8000000000000003
2009.75,9,6.23,0.2,2.8000000000000003
2009.833333,10,5.14,0.2,2.8000000000000003
2009.916667,11,3.72,0.2,2.7
2010,12,3.71,0.19,2.7
2010.083333,1,4.19,0.18,2.8000000000000003
2010.166667,2,4.02,0.18,2.8000000000000003
2010.25,3,4.24,0.17,2.8000000000000003
2010.333333,4,5.35,0.17,2.8000000000000003
2010.416667,5,7,0.18,2.8000000000000003
2010.5,6,8.25,0.19,2.9000000000000004
2010.583333,7,8.38,0.2,3.0000000000000004
2010.666667,8,7.62,0.2,2.9000000000000004
2010.75,9,6.54,0.2,2.9000000000000004
2010.833333,10,4.89,0.2,2.8000000000000003
2010.916667,11,4.48,0.2,2.8000000000000003
2011,12,4.34,0.19,2.7
2011.083333,1,4.1,0.18,2.7
2011.166667,2,4.3,0.18,2.8000000000000003
2011.25,3,4.03,0.17,2.7
2011.333333,4,4.86,0.17,2.8000000000000003
2011.416667,5,7,0.18,2.8000000000000003
2011.5,6,7.88,0.19,2.9000000000000004
2011.583333,7,8.21,0.19,2.9000000000000004
2011.666667,8,7.65,0.2,2.9000000000000004
2011.75,9,6.38,0.2,2.8000000000000003
2011.833333,10,5.44,0.2,2.8000000000000003
2011.916667,11,4.23,0.2,2.7
2012,12,4.03,0.19,2.7
2012.083333,1,4.04,0.18,2.8000000000000003
2012.166667,2,3.47,0.17,2.7
2012.25,3,4.07,0.17,2.8000000000000003
2012.333333,4,4.95,0.17,2.8000000000000003
2012.416667,5,6.22,0.18,2.8000000000000003
2012.5,6,7.99,0.19,2.9000000000000004
2012.583333,7,8.04,0.19,2.9000000000000004
2012.666667,8,7.35,0.19,2.9000000000000004
2012.75,9,6.45,0.2,2.9000000000000004
2012.833333,10,5.01,0.2,2.8000000000000003
2012.916667,11,4.12,0.2,2.7
2013,12,3.86,0.19,2.7
2013.083333,1,4.33,0.18,2.8000000000000003
2013.166667,2,3.36,0.18,2.8000000000000003
2013.25,3,4.43,0.17,2.8000000000000003
2013.333333,4,4.95,0.17,2.8000000000000003
2013.416667,5,6.97,0.18,2.8000000000000003
2013.5,6,7.85,0.19,2.9000000000000004
2013.583333,7,7.9,0.2,2.9000000000000004
2013.666667,8,7.53,0.2,2.9000000000000004
2013.75,9,6.21,0.21,2.8000000000000003
2013.833333,10,4.62,0.2,2.8000000000000003
2013.916667,11,4.4,0.2,2.7
2014,12,4.15,0.2,2.8000000000000003
2014.083333,1,4.38,0.19,2.7
2014.166667,2,3.66,0.18,2.7
2014.25,3,3.76,0.18,2.8000000000000003
2014.333333,4,4.85,0.18,2.8000000000000003
2014.416667,5,6.28,0.19,2.8000000000000003
2014.5,6,7.71,0.19,2.9000000000000004
2014.583333,7,8.06,0.2,2.9000000000000004
2014.666667,8,7.69,0.2,2.9000000000000004
2014.75,9,6.7,0.21,2.9000000000000004
2014.833333,10,5.08,0.21,2.8000000000000003
2014.916667,11,4.68,0.2,2.8000000000000003
2015,12,4.46,0.2,2.7
2015.083333,1,4.78,0.19,2.7
2015.166667,2,4.24,0.19,2.8000000000000003
2015.25,3,4.44,0.18,2.8000000000000003
2015.333333,4,5.36,0.18,2.8000000000000003
2015.416667,5,7.25,0.19,2.9000000000000004
2015.5,6,8.33,0.2,2.9000000000000004
2015.583333,7,8.28,0.2,2.9000000000000004
2015.666667,8,7.99,0.2,2.9000000000000004
2015.75,9,6.7,0.2,2.9000000000000004
2015.833333,10,5.2,0.2,2.8000000000000003
2015.916667,11,4.95,0.2,2.7
2016,12,4.03,0.19,2.7
2016.083333,1,4.14,0.18,2.7
2016.166667,2,3.49,0.17,2.7
2016.25,3,3.38,0.17,2.8000000000000003
2016.333333,4,4.64,0.17,2.8000000000000003
2016.416667,5,6.49,0.18,2.8000000000000003
2016.5,6,7.78,0.19,2.9000000000000004
2016.583333,7,7.81,0.19,3.0000000000000004
2016.666667,8,7.73,0.2,2.9000000000000004
2016.75,9,6.48,0.2,2.9000000000000004
2016.833333,10,5.21,0.2,2.8000000000000003
2016.916667,11,4.61,0.2,2.7
2017,12,4.31,0.19,2.7
2017.083333,1,4.38,0.18,2.8000000000000003
2017.166667,2,3.79,0.18,2.8000000000000003
2017.25,3,3.84,0.17,2.7
2017.333333,4,5.09,0.18,2.8000000000000003
2017.416667,5,6.74,0.19,2.8000000000000003
2017.5,6,8.14,0.19,2.9000000000000004
2017.583333,7,8.04,0.2,2.9000000000000004
2017.666667,8,7.78,0.2,2.9000000000000004
2017.75,9,6.69,0.21,2.9000000000000004
2017.833333,10,5.73,0.21,2.8000000000000003
2017.916667,11,4.94,0.21,2.7
2018,12,4.27,0.2,2.8000000000000003
2018.083333,1,4.27,0.19,2.8000000000000003
2018.166667,2,3.88,0.18,2.7
2018.25,3,3.3,0.17,2.7
2018.333333,4,4.83,0.17,2.8000000000000003
2018.416667,5,6.64,0.18,2.8000000000000003
2018.5,6,7.85,0.19,2.9000000000000004
2018.583333,7,7.94,0.2,2.9000000000000004
2018.666667,8,7.64,0.2,2.9000000000000004
2018.75,9,6.52,0.2,2.9000000000000004
2018.833333,10,5,0.2,2.8000000000000003
2018.916667,11,4.1,0.2,2.8000000000000003
2019,12,4.39,0.19,2.7
2019.083333,1,3.62,0.18,2.7
2019.166667,2,2.96,0.17,2.8000000000000003
2019.25,3,3.51,0.17,2.8000000000000003
2019.333333,4,4.53,0.17,2.7
2019.416667,5,6.11,0.18,2.8000000000000003
2019.5,6,7.87,0.19,2.9000000000000004
2019.583333,7,8.33,0.2,2.9000000000000004
2019.666667,8,7.77,0.2,2.8000000000000003
2019.75,9,6.34,0.2,2.8000000000000003
2019.833333,10,4.82,0.2,2.8000000000000003
2019.916667,11,4.48,0.2,2.7
2020,12,4.3,0.2,2.7
2020.083333,1,4.29,0.19,2.7
2020.166667,2,3.76,0.18,2.7
2020.25,3,4.06,0.18,2.7
2020.333333,4,4.95,0.18,2.8000000000000003
2020.416667,5,6.69,0.19,2.8000000000000003
2020.5,6,7.88,0.2,2.9000000000000004
2020.583333,7,8.17,0.2,2.9000000000000004
2020.666667,8,7.58,0.21,2.9000000000000004
2020.75,9,6.51,0.21,2.8000000000000003
2020.833333,10,5.2,0.21,2.7
2020.916667,11,4.14,0.21,2.7
2021,12,4.1,0.2,2.8000000000000003
2021.083333,1,4.32,0.19,2.7
2021.166667,2,4.27,0.19,2.8000000000000003
2021.25,3,3.98,0.18,2.8000000000000003
2021.333333,4,4.98,0.19,2.8000000000000003
2021.416667,5,6.92,0.19,2.8000000000000003
2021.5,6,8.41,0.2,2.9000000000000004
2021.583333,7,8.47,0.21,3.0000000000000004
2021.666667,8,7.6,0.21,2.9000000000000004
2021.75,9,6.69,0.21,2.9000000000000004
2021.833333,10,5.33,0.21,2.7
2021.916667,11,4.65,0.21,2.8000000000000003
2022,12,5.01,0.2,2.8000000000000003
2022.083333,1,4.98,0.19,2.8000000000000003
2022.166667,2,4.56,0.19,2.8000000000000003
2022.25,3,4.58,0.18,2.8000000000000003
2022.333333,4,5.76,0.18,2.8000000000000003
2022.416667,5,7.06,0.19,2.9000000000000004
2022.5,6,7.94,0.2,2.9000000000000004
2022.583333,7,8.42,0.2,2.9000000000000004
2022.666667,8,7.82,0.21,2.9000000000000004
2022.75,9,6.76,0.21,2.9000000000000004
2022.833333,10,5.51,0.21,2.8000000000000003
2022.916667,11,4.7,0.21,2.7
2023,12,4.62,0.2,2.7
2023.083333,1,4.69,0.19,2.8000000000000003
2023.166667,2,4.57,0.18,2.8000000000000003
2023.25,3,4.27,0.17,2.8000000000000003
2023.333333,4,5.38,0.18,2.8000000000000003
2023.416667,5,7,0.19,2.9000000000000004
2023.5,6,7.88,0.2,2.9000000000000004
2023.583333,7,8.31,0.21,2.9000000000000004
2023.666667,8,7.93,0.21,2.9000000000000004
2023.75,9,6.84,0.21,2.9000000000000004
2023.833333,10,5.19,0.21,2.8000000000000003
2023.916667,11,5.08,0.21,2.8000000000000003
2024,12,4.58,0.2,2.8000000000000003
2024.083333,1,4.65,0.19,2.7
2024.166667,2,4.32,0.18,2.7
2024.25,3,3.93,0.18,2.8000000000000003
2024.333333,4,5.18,0.18,2.8000000000000003
2024.416667,5,6.55,0.19,2.8000000000000003
2024.5,6,8.07,0.19,2.9000000000000004
2024.583333,7,8.22,0.2,2.9000000000000004
2024.666667,8,7.67,0.2,2.9000000000000004
2024.75,9,6.37,0.2,2.9000000000000004
2024.833333,10,5.6,0.2,2.8000000000000003
2024.916667,11,4.84,0.2,2.7
2025,12,4.69,0.19,2.7
2025.083333,1,4.95,0.19,2.8000000000000003
2025.166667,2,4.4,0.18,2.8000000000000003
2025.25,3,4.67,0.18,2.8000000000000003
2025.333333,4,5.34,0.18,2.8000000000000003
2025.416667,5,7.44,0.19,2.9000000000000004
2025.5,6,8.1,0.2,2.9000000000000004
2025.583333,7,8.54,0.2,3.0000000000000004
2025.666667,8,8.16,0.21,2.9000000000000004
2025.75,9,6.53,0.21,2.8000000000000003
2025.833333,10,5.89,0.21,2.8000000000000003
2025.916667,11,5.23,0.21,2.8000000000000003
2026,12,5.33,0.2,2.8000000000000003
2026.083333,1,4.5,0.19,2.8000000000000003
2026.166667,2,4.42,0.18,2.8000000000000003
2026.25,3,4.56,0.18,2.8000000000000003
2026.333333,4,5.2,0.18,2.8000000000000003
2026.416667,5,7.17,0.19,2.9000000000000004
2026.5,6,8.11,0.19,2.9000000000000004
