year,month,temperature,sea_level,precipitation_rate
2021.166667,2,15.98,-0.45,0.1
2021.25,3,17.21,-0.45,0
2021.333333,4,18.66,-0.45,0.3
2021.416667,5,22.25,-0.4,0.4
2021.5,6,27.44,-0.37,0
2021.583333,7,29.13,-0.36,0
2021.666667,8,28.95,-0.37,0
2021.75,9,27.3,-0.39,0
2021.833333,10,22.24,-0.42,0
2021.916667,11,19.07,-0.41,0.5
2022,12,15.36,-0.41,0.7000000000000001
2022.083333,1,13.3,-0.43,1
2022.166667,2,16.47,-0.43,0.1
2022.25,3,16.4,-0.42,0.9000000000000001
2022.333333,4,18.18,-0.41,0.3
2022.416667,5,23.81,-0.4,0
2022.5,6,25.53,-0.39,0
2022.583333,7,28.49,-0.39,0
2022.666667,8,28.74,-0.42,0
2022.75,9,27.53,-0.44,0
2022.833333,10,24.77,-0.45,0
2022.916667,11,20.5,-0.46,0.4
2023,12,16.5,-0.47,0.8
2023.083333,1,16.06,-0.47,0.8
2023.166667,2,15.16,-0.48,0.1
2023.25,3,17.47,-0.48,0.2
2023.333333,4,19.97,-0.46,0.2
2023.416667,5,22.39,-0.44,0.4
2023.5,6,28.21,-0.41,0
2023.583333,7,29.97,-0.4,0.1
2023.666667,8,29.41,-0.41,0
2023.75,9,26.68,-0.4,0
2023.833333,10,21.59,-0.43,0.1
2023.916667,11,19.04,-0.42,0.9000000000000001
2024,12,14.66,-0.41,1.3
2024.083333,1,14.92,-0.4,0.2
2024.166667,2,13.29,-0.4,1.4000000000000001
2024.25,3,17.62,-0.39,0.1
2024.333333,4,20.84,-0.37,0
2024.416667,5,23.82,-0.35,0
2024.5,6,25.54,-0.32,0
2024.583333,7,26.71,-0.31,0
2024.666667,8,28.8,-0.31,0
2024.75,9,25.35,-0.31,0
2024.833333,10,23.63,-0.31,0.2
2024.916667,11,17.96,-0.3,1.0999999999999999
2025,12,15.9,-0.3,1
2025.083333,1,13.43,-0.32,0.6
2025.166667,2,14.74,-0.34,0.8
2025.25,3,16.6,-0.35,0.3
2025.333333,4,18.51,-0.35,0
2025.416667,5,27.06,-0.34,0
2025.5,6,26.68,-0.34,0
2025.583333,7,29.51,-0.34,0
2025.666667,8,28.24,-0.35,0
2025.75,9,24.91,-0.37,0.2
2025.833333,10,22.8,-0.38,0
2025.916667,11,19.08,-0.36,0.8
2026,12,15.72,-0.36,0.8
2026.083333,1,12.73,-0.38,0.9000000000000001
2026.166667,2,14.99,-0.39,0.5
2026.25,3,17.25,-0.39,0.2
2026.333333,4,22.81,-0.37,0.1
2026.416667,5,23.87,-0.35,0.1
2026.5,6,24.12,-0.35,0.9000000000000001
2026.583333,7,29.19,-0.32,0
2026.666667,8,30.15,-0.34,0
2026.75,9,26.6,-0.37,0
2026.833333,10,22.25,-0.4,0
2026.916667,11,18.05,-0.43,0.2
2027,12,13.94,-0.46,0.9000000000000001
2027.083333,1,12.95,-0.48,0.6
2027.166667,2,12.98,-0.5,0.4
2027.25,3,16.78,-0.49,0.1
2027.333333,4,20.7,-0.49,0.1
2027.416667,5,23.71,-0.48,0.1
2027.5,6,27.51,-0.45,0
2027.583333,7,29.54,-0.45,0
2027.666667,8,31.26,-0.47,0
2027.75,9,27.19,-0.51,0
2027.833333,10,24.38,-0.51,0
2027.916667,11,18.38,-0.53,0.8
2028,12,15.1,-0.55,0.6
2028.083333,1,14.67,-0.56,0.3
2028.166667,2,12.62,-0.56,0.9000000000000001
2028.25,3,17.53,-0.55,0.2
2028.333333,4,21.03,-0.52,0.1
2028.416667,5,24.01,-0.5,0.1
2028.5,6,27.55,-0.48,0
2028.583333,7,29.27,-0.48,0
2028.666667,8,29.75,-0.47,0.1
2028.75,9,25.4,-0.51,0.2
2028.833333,10,23.21,-0.52,0.2
2028.916667,11,17.74,-0.5,1.4000000000000001
2029,12,15.53,-0.51,0.6
2029.083333,1,15.08,-0.51,1.0999999999999999
2029.166667,2,15.2,-0.51,0.3
2029.25,3,17.58,-0.51,0.3
2029.333333,4,19.97,-0.5,0.2
2029.416667,5,21.65,-0.48,0
2029.5,6,27.15,-0.45,0
2029.583333,7,27.98,-0.43,0
2029.666667,8,28.75,-0.43,0
2029.75,9,27.49,-0.43,0.1
2029.833333,10,23.05,-0.4,0
2029.916667,11,20.44,-0.38,0.2
2030,12,16.39,-0.39,0.8
2030.083333,1,13.3,-0.42,0.6
2030.166667,2,15.12,-0.43,0.5
2030.25,3,16.29,-0.44,0.4
2030.333333,4,21.42,-0.43,0.1
2030.416667,5,22.68,-0.43,0
2030.5,6,26.86,-0.41,0
2030.583333,7,29.25,-0.43,0
2030.666667,8,30.19,-0.45,0
2030.75,9,26.27,-0.48,0.2
2030.833333,10,21.61,-0.5,0.1
2030.916667,11,18.26,-0.54,0.1
2031,12,15.87,-0.56,0.1
2031.083333,1,12.2,-0.58,0.8
2031.166667,2,18.03,-0.58,0
2031.25,3,16.73,-0.55,0.2
2031.333333,4,19.83,-0.55,0.5
2031.416667,5,24.27,-0.51,0.2
2031.5,6,25.98,-0.5,0
2031.583333,7,27.4,-0.49,0
2031.666667,8,28.48,-0.49,0
2031.75,9,26.28,-0.49,0
2031.833333,10,21.89,-0.52,0.2
2031.916667,11,19.52,-0.51,0.1
2032,12,15.82,-0.52,0.9000000000000001
2032.083333,1,14.08,-0.52,0.7000000000000001
2032.166667,2,15.52,-0.53,0.2
2032.25,3,17.68,-0.54,0.2
2032.333333,4,21.09,-0.53,0
2032.416667,5,23.24,-0.52,0.1
2032.5,6,26.16,-0.48,0
2032.583333,7,28.76,-0.47,0
2032.666667,8,31.01,-0.48,0
2032.75,9,29.06,-0.5,0
2032.833333,10,24.62,-0.52,0
2032.916667,11,19,-0.52,0.3
2033,12,14.92,-0.53,0.7000000000000001
2033.083333,1,15.09,-0.54,0.5
2033.166667,2,12.81,-0.55,0.9000000000000001
2033.25,3,17.17,-0.55,0.3
2033.333333,4,21.99,-0.54,0
2033.416667,5,23.43,-0.53,0
2033.5,6,26.15,-0.51,0
2033.583333,7,31.03,-0.49,0
2033.666667,8,29.64,-0.51,0
2033.75,9,27.16,-0.53,0.1
