year,month,temperature,sea_level,precipitation_rate
1981.25,3,26.44,0.7,0.3
1981.333333,4,27.4,0.74,1.4000000000000001
1981.416667,5,27.84,0.75,0.9000000000000001
1981.5,6,26.82,0.73,5.800000000000001
1981.583333,7,25.1,0.72,9.899999999999999
1981.666667,8,25.8,0.7,9.3
1981.75,9,26.08,0.68,6.6000000000000005
1981.833333,10,25.75,0.66,8.9
1981.916667,11,23.18,0.68,0.3
1982,12,21.2,0.71,0.2
1982.083333,1,22.93,0.69,1.3
1982.166667,2,24.62,0.72,0
1982.25,3,26.46,0.74,0.2
1982.333333,4,28.41,0.75,0.9000000000000001
1982.416667,5,28.73,0.75,0.9000000000000001
1982.5,6,28.08,0.76,8.399999999999999
1982.583333,7,25.84,0.73,11.7
1982.666667,8,25.19,0.71,3.8
1982.75,9,26.07,0.67,8.9
1982.833333,10,25.37,0.67,3.2
1982.916667,11,24.67,0.7,0.7000000000000001
1983,12,22.78,0.72,0.5
1983.083333,1,22.68,0.71,0.1
1983.166667,2,23.38,0.69,0.1
1983.25,3,25.96,0.7,0.2
1983.333333,4,28.59,0.73,0.3
1983.416667,5,28.79,0.75,0.7000000000000001
1983.5,6,28.05,0.76,5.800000000000001
1983.583333,7,26.37,0.75,14.400000000000002
1983.666667,8,25.66,0.74,4.7
1983.75,9,26.07,0.72,6.000000000000001
1983.833333,10,26.19,0.71,3.4000000000000004
1983.916667,11,25.07,0.71,2.7
1984,12,23.46,0.72,7.3
1984.083333,1,21.86,0.72,0.2
1984.166667,2,22.43,0.73,0.4
1984.25,3,26.17,0.74,0.1
1984.333333,4,28.31,0.76,0.2
1984.416667,5,28.86,0.76,0.3
1984.5,6,29.28,0.76,2.6
1984.583333,7,26.69,0.71,12.7
1984.666667,8,25.92,0.71,10.7
1984.75,9,26.28,0.69,13.699999999999998
1984.833333,10,25.28,0.67,6.7
1984.916667,11,24.04,0.66,5.2
1985,12,22.42,0.69,2.6
1985.083333,1,22.47,0.71,1.9
1985.166667,2,24.71,0.77,1.5000000000000002
1985.25,3,26.02,0.78,1.3
1985.333333,4,27.35,0.8,1.2
1985.416667,5,27.33,0.8,2.7
1985.5,6,25.89,0.8,8.600000000000001
1985.583333,7,25.2,0.78,6.000000000000001
1985.666667,8,26.11,0.73,10.100000000000001
1985.75,9,25.81,0.71,10.7
1985.833333,10,25.21,0.7,6.999999999999999
1985.916667,11,23.2,0.7,3.4999999999999996
1986,12,22.17,0.72,4
1986.083333,1,22.63,0.77,0.1
1986.166667,2,23.38,0.78,0.1
1986.25,3,26.52,0.8,0.1
1986.333333,4,27.83,0.8,0.3
1986.416667,5,28.2,0.8,1.5000000000000002
1986.5,6,27.84,0.77,7.6
1986.583333,7,25.09,0.74,7.1000000000000005
1986.666667,8,25.24,0.73,6.1
1986.75,9,25.14,0.69,2.7
1986.833333,10,25.6,0.68,3.8
1986.916667,11,24.33,0.72,0.2
1987,12,22.06,0.73,0.1
1987.083333,1,22.8,0.71,0.1
1987.166667,2,23.81,0.69,0.1
1987.25,3,26.74,0.69,0.1
1987.333333,4,28.75,0.72,0.6
1987.416667,5,28.55,0.73,1.4000000000000001
1987.5,6,28.31,0.75,6.000000000000001
1987.583333,7,26.55,0.74,13.5
1987.666667,8,25.68,0.71,8.799999999999999
1987.75,9,26.21,0.69,4.300000000000001
1987.833333,10,25.92,0.68,2.5
1987.916667,11,24.68,0.68,3.4999999999999996
1988,12,22.74,0.7,3.4999999999999996
1988.083333,1,23.45,0.72,0.3
1988.166667,2,25.09,0.76,0
1988.25,3,26.91,0.78,0.1
1988.333333,4,28.31,0.78,0.3
1988.416667,5,29.12,0.78,0.4
1988.5,6,29.12,0.76,5.1
1988.583333,7,26.61,0.73,9.3
1988.666667,8,25.76,0.71,6.4
1988.75,9,25.62,0.68,1.6
1988.833333,10,26.52,0.67,6.3
1988.916667,11,25.15,0.68,2.7
1989,12,23.24,0.66,4.8
1989.083333,1,23.15,0.67,1
1989.166667,2,23.99,0.71,0.3
1989.25,3,26.1,0.71,1.0999999999999999
1989.333333,4,28.03,0.74,1.5000000000000002
1989.416667,5,28.09,0.78,3.6999999999999997
1989.5,6,26.67,0.72,4.9
1989.583333,7,25.7,0.71,8.3
1989.666667,8,26.31,0.71,10.299999999999999
1989.75,9,26.61,0.72,10.100000000000001
1989.833333,10,26.11,0.7,10.100000000000001
1989.916667,11,24.16,0.69,4.9
1990,12,21.9,0.71,1.9
1990.083333,1,23.07,0.76,2
1990.166667,2,24.86,0.78,0.2
1990.25,3,26.75,0.82,0.4
1990.333333,4,28.4,0.83,2.3
1990.416667,5,28.74,0.84,1.2
1990.5,6,27.35,0.77,6.000000000000001
1990.583333,7,25.52,0.73,9.4
1990.666667,8,25.73,0.69,5.7
1990.75,9,25.82,0.66,7.3
1990.833333,10,26.25,0.65,8.7
1990.916667,11,23.51,0.65,2
1991,12,20.76,0.7,0.2
1991.083333,1,22.24,0.7,0.2
1991.166667,2,23.24,0.7,0
1991.25,3,25.86,0.7,0
1991.333333,4,27.64,0.73,0.7000000000000001
1991.416667,5,28.21,0.75,2.1999999999999997
1991.5,6,28.14,0.77,8.600000000000001
1991.583333,7,25.98,0.74,13.600000000000001
1991.666667,8,25.18,0.71,5.3
1991.75,9,25.84,0.7,8.399999999999999
1991.833333,10,25.56,0.69,5.5
1991.916667,11,23.83,0.7,3.4999999999999996
1992,12,22.26,0.71,1.3
1992.083333,1,22.65,0.72,0.5
1992.166667,2,23.8,0.73,0
1992.25,3,26.14,0.73,0.1
1992.333333,4,27.49,0.74,0.2
1992.416667,5,27.64,0.76,0.6
1992.5,6,28.63,0.75,2
1992.583333,7,26.84,0.7,7.1000000000000005
1992.666667,8,25.84,0.72,7.5
1992.75,9,26.46,0.69,11.299999999999999
1992.833333,10,24.65,0.65,4.500000000000001
1992.916667,11,23.23,0.69,0.8
1993,12,21.86,0.72,0.4
1993.083333,1,22.47,0.72,0.2
1993.166667,2,24.19,0.7,1
1993.25,3,26.49,0.74,0.3
1993.333333,4,27.67,0.76,0.8
1993.416667,5,27.85,0.76,1.8000000000000003
1993.5,6,26.77,0.75,6.4
1993.583333,7,25.72,0.73,8.200000000000001
1993.666667,8,25.68,0.74,7.200000000000001
1993.75,9,25.67,0.71,8.9
1993.833333,10,25.29,0.67,6.3
1993.916667,11,24.11,0.67,4.300000000000001
1994,12,22.64,0.7,1.8000000000000003
1994.083333,1,20.74,0.69,1.0999999999999999
1994.166667,2,23.6,0.71,1
1994.25,3,26.35,0.76,0.7000000000000001
1994.333333,4,28.28,0.78,1.3
1994.416667,5,27.34,0.78,2.4
1994.5,6,26.98,0.74,5.3
1994.583333,7,25.26,0.69,4.3999999999999995
1994.666667,8,25.37,0.67,3.9
1994.75,9,25.56,0.66,3.0000000000000004
1994.833333,10,25.74,0.65,3.1
1994.916667,11,25.04,0.68,3.4999999999999996
1995,12,23.63,0.69,2.1999999999999997
1995.083333,1,23.57,0.73,0.4
1995.166667,2,23.93,0.73,0.1
1995.25,3,25.6,0.71,0
1995.333333,4,27.69,0.71,0.9000000000000001
1995.416667,5,28.37,0.73,1.6
1995.5,6,27.94,0.72,6.6000000000000005
1995.583333,7,25.57,0.67,7.3999999999999995
1995.666667,8,24.98,0.66,4.3999999999999995
1995.75,9,25.11,0.64,5.1
1995.833333,10,25.76,0.63,4.6
1995.916667,11,24.89,0.66,2.1999999999999997
1996,12,22.7,0.69,0.2
1996.083333,1,23.16,0.7,0.1
1996.166667,2,24.71,0.7,0.1
1996.25,3,27.09,0.7,0.1
1996.333333,4,28.27,0.71,0.3
1996.416667,5,29.31,0.72,0.6
1996.5,6,29.49,0.73,3.3000000000000003
1996.583333,7,27.22,0.69,7.9
1996.666667,8,25.82,0.68,8.1
1996.75,9,26.3,0.66,10.6
1996.833333,10,26.16,0.64,5.5
1996.916667,11,24.47,0.67,0.3
1997,12,23.32,0.69,0.4
1997.083333,1,23.44,0.71,0.1
1997.166667,2,24.64,0.71,0.1
1997.25,3,26.24,0.71,0.1
1997.333333,4,28.56,0.72,0.2
1997.416667,5,29.1,0.74,2.3
1997.5,6,28.57,0.73,4.7
1997.583333,7,26.63,0.72,6.499999999999999
1997.666667,8,26.07,0.72,10.2
1997.75,9,26.53,0.7,11.799999999999999
1997.833333,10,25.85,0.68,4.6
1997.916667,11,24.32,0.69,1.5000000000000002
1998,12,23.39,0.68,2.8000000000000003
1998.083333,1,23.09,0.69,0.7000000000000001
1998.166667,2,23.88,0.69,0.3
1998.25,3,27.12,0.72,0.5
1998.333333,4,28.26,0.74,1.0999999999999999
1998.416667,5,28.47,0.77,2
1998.5,6,27.32,0.73,7.6
1998.583333,7,26.09,0.7,7.200000000000001
1998.666667,8,25.63,0.7,8.3
1998.75,9,26.32,0.71,11
1998.833333,10,25.56,0.7,9.5
1998.916667,11,23.89,0.69,3.8
1999,12,21.37,0.71,2.5
1999.083333,1,22.06,0.7,1.0999999999999999
1999.166667,2,23.89,0.72,0.1
1999.25,3,27.43,0.76,0.3
1999.333333,4,28.54,0.78,3.3000000000000003
1999.416667,5,28.55,0.78,3.1
1999.5,6,26.01,0.72,5.4
1999.583333,7,25,0.7,4.300000000000001
1999.666667,8,25.3,0.7,4.6
1999.75,9,25.86,0.7,5.8999999999999995
1999.833333,10,25.25,0.68,5
1999.916667,11,24.41,0.69,0.7000000000000001
2000,12,22.92,0.71,0.1
2000.083333,1,23.59,0.71,0.1
2000.166667,2,24.48,0.72,0.1
2000.25,3,27.59,0.73,0.1
2000.333333,4,28.84,0.74,1.5000000000000002
2000.416667,5,28.23,0.75,1.5000000000000002
2000.5,6,28.22,0.73,4.199999999999999
2000.583333,7,25.76,0.7,8.799999999999999
2000.666667,8,25.75,0.68,5.2
2000.75,9,25.7,0.65,3.0000000000000004
2000.833333,10,25.95,0.64,3.4000000000000004
2000.916667,11,24.09,0.66,1.9
2001,12,22.63,0.69,0.3
2001.083333,1,23.79,0.69,0.1
2001.166667,2,24.69,0.7,0.1
2001.25,3,27.01,0.7,0.1
2001.333333,4,28.46,0.71,0.4
2001.416667,5,28.61,0.72,1
2001.5,6,27.94,0.73,7.200000000000001
2001.583333,7,26.6,0.72,10.4
2001.666667,8,25.92,0.71,5.7
2001.75,9,25.71,0.69,5.6000000000000005
2001.833333,10,25.63,0.68,3.2
2001.916667,11,24.91,0.69,2.9000000000000004
2002,12,23.81,0.71,0.4
2002.083333,1,24,0.73,0.9000000000000001
2002.166667,2,25.78,0.73,0.1
2002.25,3,27.57,0.73,0.1
2002.333333,4,29.11,0.74,0.4
2002.416667,5,29.5,0.76,0.6
2002.5,6,29.6,0.75,2.1999999999999997
2002.583333,7,27.76,0.72,10.2
2002.666667,8,25.95,0.69,9.8
2002.75,9,25.84,0.66,6.2
2002.833333,10,25.53,0.64,3.2
2002.916667,11,24.03,0.68,0.7000000000000001
2003,12,22.62,0.69,0.7000000000000001
2003.083333,1,23.69,0.7,0.8
2003.166667,2,24.17,0.67,0.6
2003.25,3,26.57,0.67,1.7000000000000002
2003.333333,4,27.98,0.7,1.5000000000000002
2003.416667,5,28.46,0.74,1.5000000000000002
2003.5,6,26.82,0.7,6.800000000000001
2003.583333,7,25.32,0.67,6.3
2003.666667,8,25.86,0.67,5.6000000000000005
2003.75,9,26.36,0.66,7.7
2003.833333,10,26.57,0.64,8.200000000000001
2003.916667,11,23.88,0.63,2.4
2004,12,22.86,0.65,1.8000000000000003
2004.083333,1,22.35,0.67,0.2
2004.166667,2,24.76,0.66,0.2
2004.25,3,27.12,0.68,0.3
2004.333333,4,28.54,0.71,0.7000000000000001
2004.416667,5,28.27,0.73,2.9000000000000004
2004.5,6,26.97,0.69,6.4
2004.583333,7,25.73,0.68,5.8999999999999995
2004.666667,8,25.49,0.66,4.300000000000001
2004.75,9,25.34,0.65,4.6
2004.833333,10,26.48,0.66,2.8000000000000003
2004.916667,11,25.45,0.67,1
2005,12,22.86,0.67,1.6
2005.083333,1,23.79,0.68,0.3
2005.166667,2,24.99,0.68,0.1
2005.25,3,26.09,0.68,0
2005.333333,4,28.28,0.69,0.3
2005.416667,5,29.11,0.71,1.5000000000000002
2005.5,6,28.02,0.71,7.8
2005.583333,7,26.4,0.69,7.8
2005.666667,8,26.05,0.67,8.399999999999999
2005.75,9,26.63,0.65,11.4
2005.833333,10,26.44,0.63,7.7
2005.916667,11,24.25,0.64,1.3
2006,12,22.3,0.67,0.6
2006.083333,1,22.4,0.69,0.1
2006.166667,2,24.23,0.68,0
2006.25,3,26.64,0.73,0.1
2006.333333,4,27.29,0.73,0.2
2006.416667,5,28.59,0.73,2.1999999999999997
2006.5,6,27.6,0.72,3.9
2006.583333,7,25.95,0.7,10.8
2006.666667,8,25.59,0.69,6.999999999999999
2006.75,9,25.68,0.66,2.4
2006.833333,10,26.5,0.65,2.6
2006.916667,11,25.32,0.67,3.4000000000000004
2007,12,23.88,0.7,2
2007.083333,1,24.3,0.7,0.3
2007.166667,2,25.2,0.71,0.1
2007.25,3,26.94,0.71,0.1
2007.333333,4,29.11,0.72,0.5
2007.416667,5,29.33,0.74,0.7000000000000001
2007.5,6,29.54,0.73,2.9000000000000004
2007.583333,7,26.93,0.71,9.6
2007.666667,8,26.39,0.68,8.399999999999999
2007.75,9,26.73,0.66,10.2
2007.833333,10,26.85,0.64,7.6
2007.916667,11,24.7,0.65,3.8
2008,12,21.54,0.69,0.3
2008.083333,1,23.46,0.69,0.8
2008.166667,2,24.88,0.72,0.1
2008.25,3,26.71,0.71,0.6
2008.333333,4,28.09,0.74,0.8
2008.416667,5,28.8,0.73,1.9
2008.5,6,27.06,0.69,6.499999999999999
2008.583333,7,25.77,0.7,8.5
2008.666667,8,26.14,0.71,10.4
2008.75,9,26.6,0.72,11.5
2008.833333,10,26.13,0.7,12.999999999999998
2008.916667,11,24.32,0.69,4.8
2009,12,22.06,0.72,0.8
2009.083333,1,23.08,0.72,1
2009.166667,2,23.73,0.72,1.7000000000000002
2009.25,3,26.48,0.76,0.5
2009.333333,4,27.71,0.77,0.9000000000000001
2009.416667,5,28.48,0.78,1.0999999999999999
2009.5,6,27.46,0.76,9.2
2009.583333,7,26.05,0.71,6.3
2009.666667,8,25.43,0.68,4
2009.75,9,25.87,0.66,6.8999999999999995
2009.833333,10,25.75,0.67,3.2
2009.916667,11,24.81,0.7,1.6
2010,12,23.07,0.71,0.4
2010.083333,1,23.23,0.7,0.3
2010.166667,2,25.07,0.67,0.1
2010.25,3,26.25,0.68,0.1
2010.333333,4,28.51,0.7,0.4
2010.416667,5,29.52,0.74,1.0999999999999999
2010.5,6,29.08,0.74,5
2010.583333,7,27.41,0.72,9.8
2010.666667,8,26.2,0.7,8.1
2010.75,9,26.16,0.69,3.6999999999999997
2010.833333,10,26.66,0.67,4.300000000000001
2010.916667,11,25.24,0.67,3.8
2011,12,23.66,0.69,0.2
2011.083333,1,23.25,0.7,0.1
2011.166667,2,23.72,0.71,0
2011.25,3,27.18,0.71,0.1
2011.333333,4,28.59,0.72,0.2
2011.416667,5,29.05,0.72,1.9
2011.5,6,28.56,0.72,3.0000000000000004
2011.583333,7,26.28,0.72,11
2011.666667,8,25.98,0.7,5.5
2011.75,9,26.7,0.68,10.4
2011.833333,10,26.7,0.68,8.5
2011.916667,11,25.04,0.68,9.5
2012,12,23.36,0.67,1.9
2012.083333,1,23.03,0.68,1
2012.166667,2,24.51,0.73,1.0999999999999999
2012.25,3,26.29,0.76,1.3
2012.333333,4,27.98,0.78,0.3
2012.416667,5,28.47,0.79,1.3
2012.5,6,27.54,0.76,8.9
2012.583333,7,25.77,0.73,6.1
2012.666667,8,25.83,0.69,6.2
2012.75,9,26.26,0.67,7.5
2012.833333,10,26.25,0.67,3.4999999999999996
2012.916667,11,24.94,0.68,5.1
2013,12,23.62,0.71,1.5000000000000002
2013.083333,1,24.45,0.73,0.2
2013.166667,2,24.86,0.74,0.1
2013.25,3,27.44,0.75,0.1
2013.333333,4,29.01,0.76,0.3
2013.416667,5,29.04,0.77,2
2013.5,6,27.81,0.7,4.199999999999999
2013.583333,7,26.33,0.7,7.7
2013.666667,8,25.92,0.7,4.9
2013.75,9,26.32,0.69,5.5
2013.833333,10,26.65,0.68,4.199999999999999
2013.916667,11,24.48,0.69,2.7
2014,12,23.97,0.69,1.3
2014.083333,1,24.29,0.7,0.3
2014.166667,2,24.79,0.7,0
2014.25,3,27.67,0.72,0.1
2014.333333,4,29.33,0.74,0.4
2014.416667,5,29.81,0.75,1.4000000000000001
2014.5,6,28.93,0.76,13.200000000000001
2014.583333,7,26.1,0.74,11.9
2014.666667,8,25.73,0.73,5.3
2014.75,9,26.44,0.7,10.8
2014.833333,10,26.54,0.68,6.4
2014.916667,11,24.69,0.69,1.4000000000000001
2015,12,23.04,0.71,0.4
2015.083333,1,23.13,0.71,0.1
2015.166667,2,25.27,0.7,0.1
2015.25,3,27.42,0.72,0.1
2015.333333,4,28.1,0.74,0.1
2015.416667,5,29.21,0.74,0.6
2015.5,6,28.98,0.75,7.9
2015.583333,7,27.03,0.72,8
2015.666667,8,26.27,0.69,6.999999999999999
2015.75,9,26.19,0.66,4.300000000000001
2015.833333,10,26.32,0.64,3.6000000000000005
2015.916667,11,25.04,0.65,2
2016,12,22.8,0.66,1.0999999999999999
2016.083333,1,24.96,0.66,2.7
2016.166667,2,25.47,0.71,0.2
2016.25,3,27.36,0.75,0.1
2016.333333,4,29.27,0.78,0.3
2016.416667,5,28.89,0.75,1.4000000000000001
2016.5,6,27.55,0.72,6.7
2016.583333,7,26.05,0.7,7.9
2016.666667,8,25.92,0.69,5.2
2016.75,9,26.36,0.68,5.7
2016.833333,10,26.03,0.68,2.5
2016.916667,11,25.36,0.7,1.9
2017,12,23.69,0.71,0.4
2017.083333,1,23.62,0.71,0.2
2017.166667,2,24.51,0.71,0.1
2017.25,3,27.03,0.69,0.1
2017.333333,4,28.88,0.71,0.4
2017.416667,5,30,0.74,1.6
2017.5,6,28.22,0.74,9.700000000000001
2017.583333,7,26.25,0.71,9.2
2017.666667,8,26.27,0.69,2.6
2017.75,9,26.86,0.67,7.9
2017.833333,10,26.73,0.66,6.000000000000001
2017.916667,11,25.26,0.68,0.5
2018,12,24.39,0.7,0.6
2018.083333,1,24.24,0.71,0.2
2018.166667,2,25.26,0.72,0
2018.25,3,27.18,0.72,0.1
2018.333333,4,29.2,0.75,0.7000000000000001
2018.416667,5,29.43,0.77,1.6
2018.5,6,28.92,0.73,2.0999999999999996
2018.583333,7,26.88,0.73,10.100000000000001
2018.666667,8,26.27,0.72,8.600000000000001
2018.75,9,27.68,0.72,10.4
2018.833333,10,26.76,0.68,10.4
2018.916667,11,24.87,0.65,4.500000000000001
2019,12,23.29,0.65,2.7
2019.083333,1,22.62,0.69,0.8
2019.166667,2,23.78,0.71,0.3
2019.25,3,26,0.75,0.3
2019.333333,4,27.77,0.76,1.8000000000000003
2019.416667,5,27.93,0.78,4.7
2019.5,6,25.67,0.75,13.200000000000001
2019.583333,7,25.27,0.71,3.9
2019.666667,8,25.55,0.68,5
2019.75,9,26.05,0.66,5.8999999999999995
2019.833333,10,25.46,0.65,6.2
2019.916667,11,23.84,0.68,1.5000000000000002
2020,12,22.26,0.71,1.3
2020.083333,1,22.8,0.72,0.1
2020.166667,2,25.01,0.7,0.1
2020.25,3,28.05,0.73,0.1
2020.333333,4,29.19,0.75,1.0999999999999999
2020.416667,5,29.41,0.79,2.8000000000000003
2020.5,6,27.84,0.77,17.1
2020.583333,7,25.66,0.72,8.600000000000001
2020.666667,8,25.6,0.69,4.6
2020.75,9,26.04,0.68,6.2
2020.833333,10,26.18,0.66,5.8999999999999995
2020.916667,11,24.55,0.68,1.6
2021,12,22.65,0.69,0.2
2021.083333,1,22.58,0.69,0.1
2021.166667,2,23.69,0.67,0.1
2021.25,3,26.73,0.67,0.1
2021.333333,4,28.54,0.7,0.3
2021.416667,5,28.6,0.73,0.6
2021.5,6,28.77,0.7,1.3
2021.583333,7,28.05,0.71,5.3
2021.666667,8,26.69,0.69,9.4
2021.75,9,26.67,0.66,2.4
2021.833333,10,27.07,0.68,3.6999999999999997
2021.916667,11,26.05,0.68,4.9
2022,12,23.33,0.69,0.3
2022.083333,1,23.39,0.71,0.2
2022.166667,2,25.44,0.72,0.1
2022.25,3,26.75,0.72,0.1
2022.333333,4,29.27,0.73,0.5
2022.416667,5,29.64,0.76,1.3
2022.5,6,29.68,0.73,7.3
2022.583333,7,26.87,0.71,10.8
2022.666667,8,26.18,0.7,7.7
2022.75,9,26.72,0.68,5.8999999999999995
2022.833333,10,27.06,0.65,6.6000000000000005
2022.916667,11,24.82,0.65,1.8000000000000003
2023,12,23.3,0.65,3.3000000000000003
2023.083333,1,23.41,0.68,0.2
2023.166667,2,24.31,0.7,0.1
2023.25,3,26.97,0.72,0.1
2023.333333,4,28.84,0.73,0.3
2023.416667,5,29.34,0.73,3.9
2023.5,6,26.52,0.67,5.800000000000001
2023.583333,7,25.69,0.7,4.7
2023.666667,8,25.5,0.7,6.3
2023.75,9,26.75,0.67,8.7
2023.833333,10,26.74,0.66,5.5
2023.916667,11,24.84,0.66,3.6000000000000005
2024,12,22.71,0.67,1.0999999999999999
2024.083333,1,23.25,0.69,0.5
2024.166667,2,25.15,0.71,0
2024.25,3,27.77,0.71,0.1
2024.333333,4,28.96,0.73,0.5
2024.416667,5,30.11,0.75,1.2
2024.5,6,28.29,0.68,4.500000000000001
2024.583333,7,26.37,0.66,5.800000000000001
2024.666667,8,26.1,0.66,6.999999999999999
2024.75,9,26.26,0.67,11.1
2024.833333,10,26.04,0.66,4.7
2024.916667,11,23.98,0.67,0.4
2025,12,22.12,0.68,0.4
2025.083333,1,22.73,0.67,0.2
2025.166667,2,24.53,0.67,0.1
2025.25,3,26.39,0.68,0.1
2025.333333,4,28.67,0.69,0.3
2025.416667,5,29.06,0.71,0.8
2025.5,6,29.21,0.72,2.9000000000000004
2025.583333,7,27.65,0.69,11.7
2025.666667,8,26.42,0.69,3.6999999999999997
2025.75,9,27.16,0.69,8.600000000000001
2025.833333,10,26.74,0.68,6.2
2025.916667,11,25.73,0.7,1
2026,12,23.4,0.7,2.7
2026.083333,1,24.42,0.72,0.2
2026.166667,2,25.21,0.73,0.1
2026.25,3,27.9,0.74,0.1
2026.333333,4,28.97,0.74,0.2
2026.416667,5,28.94,0.75,0.9000000000000001
2026.5,6,29.34,0.72,1.5000000000000002
2026.583333,7,26.7,0.7,11.7
2026.666667,8,26.83,0.69,5.800000000000001
2026.75,9,27.24,0.68,5.3
2026.833333,10,27.67,0.69,12.9
2026.916667,11,24.86,0.66,3.9
2027,12,22.37,0.65,0.9000000000000001
2027.083333,1,22.21,0.7,0.1
2027.166667,2,23.52,0.71,0.2
2027.25,3,26.07,0.71,0.4
2027.333333,4,28.56,0.76,1
2027.416667,5,29.26,0.77,2
2027.5,6,27.03,0.72,10.6
2027.583333,7,25.69,0.69,4.199999999999999
2027.666667,8,26.13,0.7,6.000000000000001
2027.75,9,27.38,0.69,9.8
2027.833333,10,26.47,0.68,12.4
2027.916667,11,24.48,0.67,3.3000000000000003
2028,12,23.03,0.7,2.1999999999999997
2028.083333,1,23.26,0.71,1
2028.166667,2,24.52,0.73,0
2028.25,3,26.77,0.76,0
2028.333333,4,28.91,0.77,0.5
2028.416667,5,29.35,0.78,0.8
2028.5,6,28.29,0.75,8.1
2028.583333,7,26.07,0.7,6.000000000000001
2028.666667,8,26.04,0.68,3.8
2028.75,9,26.58,0.68,7.8
2028.833333,10,25.88,0.66,6.2
2028.916667,11,24.39,0.69,0.4
2029,12,22.49,0.71,0.4
2029.083333,1,23.36,0.69,0.1
2029.166667,2,24.64,0.68,0
2029.25,3,26.89,0.69,0.1
2029.333333,4,28.78,0.7,0.5
2029.416667,5,30.12,0.72,0.7000000000000001
2029.5,6,29.48,0.72,3.3000000000000003
2029.583333,7,27.28,0.68,11.600000000000001
2029.666667,8,26.71,0.69,6.7
2029.75,9,26.76,0.68,6.7
2029.833333,10,27.25,0.65,6.499999999999999
2029.916667,11,25.91,0.65,4.6
2030,12,23.09,0.65,4.500000000000001
2030.083333,1,23.22,0.64,0.4
2030.166667,2,24.4,0.68,0.2
2030.25,3,27.36,0.71,1
2030.333333,4,27.85,0.71,0.8
2030.416667,5,29.07,0.73,1.4000000000000001
2030.5,6,27.24,0.71,7.200000000000001
2030.583333,7,26,0.7,4.300000000000001
2030.666667,8,26.31,0.68,7.3
2030.75,9,26.38,0.66,4.7
2030.833333,10,26.63,0.65,4.8
2030.916667,11,25.57,0.65,4.8
2031,12,23.4,0.67,1.2
2031.083333,1,23.71,0.7,0.1
2031.166667,2,25.12,0.69,0
2031.25,3,28.94,0.68,0.9000000000000001
2031.333333,4,29.81,0.73,0.6
2031.416667,5,29.65,0.72,0.7000000000000001
2031.5,6,28.24,0.7,6.000000000000001
2031.583333,7,26.15,0.7,7.3
2031.666667,8,26.04,0.68,5.1
2031.75,9,26.79,0.66,9.8
2031.833333,10,26.61,0.64,6.3
2031.916667,11,24.44,0.64,4.6
2032,12,22.44,0.65,0.4
2032.083333,1,23.95,0.68,0.4
