year,month,temperature,sea_level,precipitation_rate
1986.583333,7,20.85,0.56,0.4
1986.666667,8,19.31,0.57,0.6
1986.75,9,18.83,0.58,0.6
1986.833333,10,14.96,0.59,0.5
1986.916667,11,9.31,0.59,2
1987,12,4.38,0.57,4.7
1987.083333,1,1.68,0.55,5.3
1987.166667,2,4.57,0.52,7.9
1987.25,3,6.38,0.54,5.4
1987.333333,4,8.08,0.54,1.9
1987.416667,5,12.33,0.55,2
1987.5,6,17.58,0.56,1.3
1987.583333,7,21.88,0.56,0.5
1987.666667,8,19.71,0.59,1.3
1987.75,9,19.32,0.61,0.7000000000000001
1987.833333,10,12.49,0.61,1.4000000000000001
1987.916667,11,8.19,0.59,6.2
1988,12,4.89,0.56,7.9
1988.083333,1,3.86,0.55,8.200000000000001
1988.166667,2,1.35,0.56,2.3
1988.25,3,3.01,0.56,4.7
1988.333333,4,6.06,0.56,3.8
1988.416667,5,11.96,0.55,1.3
1988.5,6,14.91,0.54,2.1999999999999997
1988.583333,7,19.91,0.55,0.4
1988.666667,8,20.26,0.56,0.4
1988.75,9,19.77,0.58,0.4
1988.833333,10,15.74,0.59,0.6
1988.916667,11,8.13,0.57,3.6000000000000005
1989,12,4.59,0.55,3.6999999999999997
1989.083333,1,4.01,0.52,7.200000000000001
1989.166667,2,4.2,0.49,6.3
1989.25,3,3.5,0.49,2.3
1989.333333,4,8.07,0.51,2.1999999999999997
1989.416667,5,12.91,0.52,1
1989.5,6,16.52,0.54,1.2
1989.583333,7,19.42,0.55,0.7000000000000001
1989.666667,8,21.91,0.56,0.1
1989.75,9,20.45,0.57,0.1
1989.833333,10,12,0.56,1.3
1989.916667,11,8.97,0.55,2.5
1990,12,4.12,0.54,6.800000000000001
1990.083333,1,2.39,0.51,2.8000000000000003
1990.166667,2,2.32,0.48,3.2
1990.25,3,5.47,0.49,2.5
1990.333333,4,5.99,0.49,2.4
1990.416667,5,13.66,0.52,0.6
1990.5,6,18.01,0.53,0.6
1990.583333,7,21.12,0.54,0.1
1990.666667,8,19.89,0.56,0.1
1990.75,9,20.27,0.57,0.2
1990.833333,10,11.63,0.57,0.7000000000000001
1990.916667,11,7.01,0.56,3.6000000000000005
1991,12,4.62,0.54,7.1000000000000005
1991.083333,1,5.87,0.54,6.4
1991.166667,2,4.04,0.52,3.1
1991.25,3,6.28,0.53,7.200000000000001
1991.333333,4,8.78,0.55,4.300000000000001
1991.416667,5,9.97,0.56,2
1991.5,6,17.6,0.56,0.4
1991.583333,7,20.35,0.56,0.2
1991.666667,8,21.5,0.57,0.1
1991.75,9,17.11,0.58,0.4
1991.833333,10,11.7,0.57,1.7000000000000002
1991.916667,11,7.96,0.56,3.4000000000000004
1992,12,2.2,0.52,2.9000000000000004
1992.083333,1,3.88,0.51,5.2
1992.166667,2,3.19,0.51,8.600000000000001
1992.25,3,2.82,0.52,3.6000000000000005
1992.333333,4,5.8,0.54,3.6999999999999997
1992.416667,5,10.54,0.56,3.3000000000000003
1992.5,6,15.5,0.57,1.5000000000000002
1992.583333,7,18.11,0.54,0.4
1992.666667,8,17.22,0.55,1.2
1992.75,9,16.17,0.56,0.9000000000000001
1992.833333,10,11.77,0.57,0.2
1992.916667,11,6.18,0.56,4.3999999999999995
1993,12,2.37,0.53,2.0999999999999996
1993.083333,1,1.36,0.5,3.6999999999999997
1993.166667,2,3.38,0.48,5.2
1993.25,3,3.29,0.47,4.199999999999999
1993.333333,4,6.71,0.49,2.1999999999999997
1993.416667,5,11.77,0.51,1.3
1993.5,6,14.98,0.51,1.4000000000000001
1993.583333,7,19.44,0.54,0.4
1993.666667,8,20.45,0.54,0.1
1993.75,9,18.36,0.56,0.8
1993.833333,10,11.9,0.55,2
1993.916667,11,8.33,0.54,4.3999999999999995
1994,12,4.36,0.54,4.199999999999999
1994.083333,1,4.17,0.52,4.6
1994.166667,2,4.56,0.51,4.199999999999999
1994.25,3,5.19,0.49,2.6
1994.333333,4,8.18,0.5,2.6
1994.416667,5,13.54,0.52,0.6
1994.5,6,18.15,0.53,0.6
1994.583333,7,19.41,0.53,0.5
1994.666667,8,20.51,0.56,0.8
1994.75,9,16.21,0.55,0.8
1994.833333,10,11.16,0.57,1.0999999999999999
1994.916667,11,6.69,0.56,3.0000000000000004
1995,12,4.77,0.55,4.7
1995.083333,1,2.17,0.51,3.9
1995.166667,2,-1.23,0.49,5.2
1995.25,3,3,0.49,6.4
1995.333333,4,5.34,0.5,2.4
1995.416667,5,9.24,0.5,2.9000000000000004
1995.5,6,16.77,0.51,0.9000000000000001
1995.583333,7,20.84,0.54,0.6
1995.666667,8,20.76,0.55,0.1
1995.75,9,18.14,0.56,0.3
1995.833333,10,12.03,0.56,1.5000000000000002
1995.916667,11,6.77,0.55,5.5
1996,12,6.08,0.55,1.4000000000000001
1996.083333,1,4.43,0.53,4.500000000000001
1996.166667,2,6.22,0.54,5
1996.25,3,6.85,0.55,5.7
1996.333333,4,8.25,0.56,4.199999999999999
1996.416667,5,12.65,0.56,2.7
1996.5,6,18.08,0.57,1.2
1996.583333,7,21.87,0.58,1
1996.666667,8,18.94,0.58,1
1996.75,9,16.79,0.59,0.3
1996.833333,10,12.69,0.59,0.1
1996.916667,11,5.83,0.55,2
1997,12,4.52,0.53,3.6000000000000005
1997.083333,1,3.38,0.5,3.1
1997.166667,2,4.34,0.49,4.199999999999999
1997.25,3,6.39,0.51,6.1
1997.333333,4,7.62,0.52,2.7
1997.416667,5,13.52,0.54,1.0999999999999999
1997.5,6,14.93,0.55,1.8000000000000003
1997.583333,7,20.43,0.56,0.3
1997.666667,8,20.32,0.56,0.3
1997.75,9,19.55,0.57,0.5
1997.833333,10,12.55,0.58,1.7000000000000002
1997.916667,11,9.38,0.57,4.7
1998,12,3.86,0.55,4.1000000000000005
1998.083333,1,2.96,0.52,6.800000000000001
1998.166667,2,5.15,0.53,4.500000000000001
1998.25,3,5.97,0.53,4.9
1998.333333,4,7.09,0.53,2.1999999999999997
1998.416667,5,11.52,0.55,2.3
1998.5,6,18.44,0.56,1.0999999999999999
1998.583333,7,21.85,0.57,0.8
1998.666667,8,22.1,0.56,0
1998.75,9,20.41,0.57,0.9000000000000001
1998.833333,10,12.72,0.57,0.8
1998.916667,11,9.7,0.57,4.7
1999,12,3.12,0.55,5.4
1999.083333,1,-0.44,0.52,3.4999999999999996
1999.166667,2,4.17,0.5,8.399999999999999
1999.25,3,3.52,0.49,3.4000000000000004
1999.333333,4,8.28,0.5,1.9
1999.416667,5,15.19,0.52,0.4
1999.5,6,19.94,0.53,0.1
1999.583333,7,21.44,0.54,0.1
1999.666667,8,24.76,0.56,0
1999.75,9,20.63,0.57,0.4
1999.833333,10,15.1,0.58,0.5
1999.916667,11,6.76,0.56,2.9000000000000004
2000,12,4.53,0.55,3.2
2000.083333,1,1.07,0.5,5.7
2000.166667,2,3.26,0.47,6.6000000000000005
2000.25,3,4.89,0.48,3.3000000000000003
2000.333333,4,8.39,0.49,2.0999999999999996
2000.416667,5,13.04,0.51,1.0999999999999999
2000.5,6,18.35,0.53,0.4
2000.583333,7,19.91,0.53,0.2
2000.666667,8,20.61,0.54,0.2
2000.75,9,18.89,0.58,0.5
2000.833333,10,13.32,0.58,1.5000000000000002
2000.916667,11,7.02,0.57,2
2001,12,6.4,0.56,2.9000000000000004
2001.083333,1,7.35,0.55,4
2001.166667,2,2.95,0.53,3.3000000000000003
2001.25,3,6.26,0.53,4
2001.333333,4,9.47,0.53,3.6999999999999997
2001.416667,5,12.26,0.54,1.8000000000000003
2001.5,6,18.47,0.55,0.1
2001.583333,7,21.84,0.55,0.5
2001.666667,8,20.4,0.56,0.2
2001.75,9,17.77,0.58,0.9000000000000001
2001.833333,10,15.05,0.58,2.7
2001.916667,11,5.62,0.56,2.6
2002,12,3.09,0.52,6.800000000000001
2002.083333,1,4,0.5,8.200000000000001
2002.166667,2,3.1,0.48,5.6000000000000005
2002.25,3,4.44,0.5,4.9
2002.333333,4,6.2,0.53,3.1
2002.416667,5,9.83,0.53,3.1
2002.5,6,18,0.53,1
2002.583333,7,19.66,0.52,0.3
2002.666667,8,20.86,0.52,0.6
2002.75,9,19.41,0.56,0.2
2002.833333,10,13.71,0.58,2.0999999999999996
2002.916667,11,10.29,0.57,2.4
2003,12,6.19,0.55,6.8999999999999995
2003.083333,1,5.54,0.52,4.8
2003.166667,2,6.09,0.51,7.9
2003.25,3,4.68,0.5,4.6
2003.333333,4,7.67,0.5,1.8000000000000003
2003.416667,5,11.71,0.51,1.7000000000000002
2003.5,6,20.01,0.52,0.4
2003.583333,7,22.01,0.53,0
2003.666667,8,23.49,0.54,0.1
2003.75,9,21.74,0.55,0.1
2003.833333,10,12.77,0.54,1.9
2003.916667,11,7.33,0.53,2.6
2004,12,4.6,0.51,4.1000000000000005
2004.083333,1,4.84,0.5,5.5
2004.166667,2,5.72,0.49,4.6
2004.25,3,3.47,0.48,3.3000000000000003
2004.333333,4,6.93,0.48,2.0999999999999996
2004.416667,5,12.05,0.49,1.4000000000000001
2004.5,6,17.02,0.51,0.3
2004.583333,7,21.91,0.52,0.2
2004.666667,8,20.34,0.53,0.5
2004.75,9,19.1,0.54,0.5
2004.833333,10,9.9,0.54,2.4
2004.916667,11,5.76,0.53,2.6
2005,12,3.1,0.51,3.9
2005.083333,1,1.06,0.48,4.7
2005.166667,2,5.32,0.49,9.3
2005.25,3,6.09,0.51,2.9000000000000004
2005.333333,4,8.1,0.52,4
2005.416667,5,13.66,0.53,1
2005.5,6,18.48,0.53,1.9
2005.583333,7,21.59,0.53,0.2
2005.666667,8,20.96,0.55,0.1
2005.75,9,16.05,0.55,0.5
2005.833333,10,13.28,0.55,1.5000000000000002
2005.916667,11,8.76,0.55,4.1000000000000005
2006,12,4.49,0.54,3.6000000000000005
2006.083333,1,3.12,0.52,3.0000000000000004
2006.166667,2,4.63,0.49,7.3999999999999995
2006.25,3,8.06,0.5,3.0000000000000004
2006.333333,4,8.54,0.52,2.3
2006.416667,5,14.92,0.54,1
2006.5,6,18.52,0.55,0.3
2006.583333,7,22.38,0.54,0.1
2006.666667,8,21.38,0.55,0.3
2006.75,9,17.09,0.56,0.4
2006.833333,10,12.62,0.58,4.6
2006.916667,11,7.9,0.56,2.5
2007,12,3.06,0.54,4.199999999999999
2007.083333,1,4.22,0.52,8.200000000000001
2007.166667,2,4.73,0.52,8.600000000000001
2007.25,3,4.84,0.54,5.3
2007.333333,4,5.77,0.56,4.3999999999999995
2007.416667,5,11.84,0.56,2.0999999999999996
2007.5,6,18.73,0.56,1.8000000000000003
2007.583333,7,20.06,0.56,1.0999999999999999
2007.666667,8,21.45,0.57,0.7000000000000001
2007.75,9,17.01,0.58,0.3
2007.833333,10,12.41,0.58,0.9000000000000001
2007.916667,11,8.35,0.57,2.8000000000000003
2008,12,2.97,0.53,2.7
2008.083333,1,3.72,0.5,3.4000000000000004
2008.166667,2,5.7,0.49,5.4
2008.25,3,5.85,0.5,4
2008.333333,4,8.71,0.51,2.3
2008.416667,5,11.58,0.52,1.0999999999999999
2008.5,6,17.4,0.53,1.3
2008.583333,7,21,0.53,0.1
2008.666667,8,22.63,0.54,0.1
2008.75,9,19.39,0.54,0.4
2008.833333,10,11.44,0.54,2.3
2008.916667,11,7.77,0.54,2.8000000000000003
2009,12,4.91,0.54,6.1
2009.083333,1,2.21,0.52,5.2
2009.166667,2,2.7,0.5,6.499999999999999
2009.25,3,6.88,0.51,1.2
2009.333333,4,7.05,0.5,1.4000000000000001
2009.416667,5,11.02,0.51,1.7000000000000002
2009.5,6,17.34,0.52,1
2009.583333,7,19.88,0.54,0.1
2009.666667,8,20.31,0.55,0.2
2009.75,9,18.31,0.56,0.1
2009.833333,10,13.78,0.56,0.7000000000000001
2009.916667,11,7.36,0.54,1.4000000000000001
2010,12,4,0.52,6.7
2010.083333,1,2.48,0.51,3.4000000000000004
2010.166667,2,2.29,0.49,5.3
2010.25,3,5.1,0.48,6.1
2010.333333,4,8.8,0.51,2.6
2010.416667,5,14.02,0.53,1.9
2010.5,6,15.94,0.54,2
2010.583333,7,19.28,0.54,1.3
2010.666667,8,20.44,0.55,0.7000000000000001
2010.75,9,16.55,0.57,2.3
2010.833333,10,11.86,0.56,1.2
2010.916667,11,5.25,0.53,0.6
2011,12,3.1,0.49,1.3
2011.083333,1,1.74,0.47,7.6
2011.166667,2,5.99,0.46,5.3
2011.25,3,6.15,0.48,4.3999999999999995
2011.333333,4,8.46,0.49,2.6
2011.416667,5,14.18,0.52,1.3
2011.5,6,15.88,0.52,0.5
2011.583333,7,22.47,0.54,0.1
2011.666667,8,22.62,0.55,0.4
2011.75,9,19.47,0.56,0.3
2011.833333,10,13.85,0.57,1
2011.916667,11,9.28,0.56,3.4999999999999996
2012,12,5.54,0.54,4.300000000000001
2012.083333,1,3.79,0.52,3.8
2012.166667,2,2.81,0.49,2.9000000000000004
2012.25,3,4.63,0.47,2.7
2012.333333,4,10.36,0.48,2.1999999999999997
2012.416667,5,12.93,0.5,1.4000000000000001
2012.5,6,16.86,0.51,1.5000000000000002
2012.583333,7,23.41,0.53,0.2
2012.666667,8,22.72,0.54,0
2012.75,9,19.12,0.55,0.3
2012.833333,10,12.4,0.54,1.9
2012.916667,11,7.31,0.53,5.5
2013,12,2.06,0.5,4.500000000000001
2013.083333,1,1.24,0.47,4.300000000000001
2013.166667,2,5.15,0.46,5.4
2013.25,3,5.04,0.47,2
2013.333333,4,6.87,0.48,4.199999999999999
2013.416667,5,11.1,0.5,2.0999999999999996
2013.5,6,16,0.51,0.8
2013.583333,7,20.6,0.52,0.3
2013.666667,8,21.6,0.54,0.3
2013.75,9,18.23,0.55,3.3000000000000003
2013.833333,10,12.19,0.55,1.2
2013.916667,11,7.22,0.54,3.8
2014,12,1.04,0.51,3.4999999999999996
2014.083333,1,1.68,0.47,3.1
2014.166667,2,3.84,0.48,2.1999999999999997
2014.25,3,6.69,0.49,3.9
2014.333333,4,7.37,0.49,4.3999999999999995
2014.416667,5,11.25,0.5,2.3
2014.5,6,15.58,0.52,2.3
2014.583333,7,20.43,0.53,1.3
2014.666667,8,22.57,0.54,0.1
2014.75,9,17.84,0.55,0.1
2014.833333,10,10.77,0.53,2
2014.916667,11,7.54,0.52,2.9000000000000004
2015,12,5.9,0.52,5.1
2015.083333,1,5.46,0.52,9.5
2015.166667,2,5.87,0.52,6.7
2015.25,3,7.6,0.53,4.8
2015.333333,4,8.52,0.54,3.2
2015.416667,5,12.54,0.55,2
2015.5,6,17.84,0.55,2.0999999999999996
2015.583333,7,20.91,0.55,1.4000000000000001
2015.666667,8,21.62,0.55,0.6
2015.75,9,20.96,0.56,0.2
2015.833333,10,16.71,0.59,0.2
2015.916667,11,7.55,0.57,6.000000000000001
2016,12,5.22,0.56,6.000000000000001
2016.083333,1,3.86,0.53,5
2016.166667,2,2.3,0.5,5.1
2016.25,3,4.53,0.5,5
2016.333333,4,6.35,0.5,3.4999999999999996
2016.416667,5,10.44,0.52,1.6
2016.5,6,16.68,0.54,0.6
2016.583333,7,21.15,0.54,0.4
2016.666667,8,22.49,0.56,0.1
2016.75,9,18.96,0.57,0.3
2016.833333,10,15.18,0.58,2.0999999999999996
2016.916667,11,7.61,0.58,3.4000000000000004
2017,12,3,0.54,5.800000000000001
2017.083333,1,2.29,0.5,3.6000000000000005
2017.166667,2,4.35,0.48,6.499999999999999
2017.25,3,5.15,0.49,4.1000000000000005
2017.333333,4,7.41,0.48,2.0999999999999996
2017.416667,5,11.91,0.49,1.6
2017.5,6,18.51,0.52,0.6
2017.583333,7,22.13,0.53,0.9000000000000001
2017.666667,8,20.92,0.55,0.3
2017.75,9,18.23,0.56,0.5
2017.833333,10,9.94,0.55,2.3
2017.916667,11,6.65,0.52,1.9
2018,12,5.18,0.5,7.1000000000000005
2018.083333,1,3.26,0.5,6.3
2018.166667,2,2.75,0.48,2.7
2018.25,3,3.23,0.48,1.7000000000000002
2018.333333,4,6.54,0.48,2.3
2018.416667,5,13.35,0.5,1.0999999999999999
2018.5,6,18.28,0.52,2.3
2018.583333,7,20.83,0.52,0.7000000000000001
2018.666667,8,21.87,0.52,0.2
2018.75,9,18.51,0.55,1
2018.833333,10,11.22,0.53,1.2
2018.916667,11,6.63,0.52,1.4000000000000001
2019,12,5,0.52,4.199999999999999
2019.083333,1,4.63,0.49,8.799999999999999
2019.166667,2,3.71,0.48,4.7
2019.25,3,5.23,0.48,2.0999999999999996
2019.333333,4,7.95,0.5,1.9
2019.416667,5,12.28,0.51,1.3
2019.5,6,17.48,0.52,0.7000000000000001
2019.583333,7,21.67,0.53,0.1
2019.666667,8,23.39,0.55,0
2019.75,9,17.81,0.54,0.5
2019.833333,10,13.23,0.55,0.9000000000000001
2019.916667,11,5.69,0.52,2.0999999999999996
2020,12,2.17,0.51,4.300000000000001
2020.083333,1,4.29,0.49,3.3000000000000003
2020.166667,2,1.97,0.48,2.6
2020.25,3,5.43,0.47,1.0999999999999999
2020.333333,4,7.84,0.48,2.3
2020.416667,5,12.55,0.49,1.5000000000000002
2020.5,6,19.56,0.51,0.8
2020.583333,7,21.65,0.52,0.2
2020.666667,8,20.91,0.54,0.2
2020.75,9,18.76,0.56,0.3
2020.833333,10,13.14,0.56,1.0999999999999999
2020.916667,11,6.8,0.55,1.3
2021,12,2.26,0.53,5.4
2021.083333,1,2.79,0.52,4.500000000000001
2021.166667,2,5.32,0.52,5.2
2021.25,3,6.79,0.52,3.4000000000000004
2021.333333,4,9.79,0.55,4.7
2021.416667,5,12.15,0.55,1.9
2021.5,6,18.58,0.56,0.4
2021.583333,7,22.02,0.56,1.0999999999999999
2021.666667,8,21.06,0.59,0.9000000000000001
2021.75,9,19.81,0.6,0.4
2021.833333,10,12.68,0.58,0.8
2021.916667,11,9.05,0.57,5.7
2022,12,6.18,0.56,7.8
2022.083333,1,4.9,0.55,3.6000000000000005
2022.166667,2,5.81,0.56,7.5
2022.25,3,7.79,0.55,5.8999999999999995
2022.333333,4,8.3,0.57,2.8000000000000003
2022.416667,5,12.51,0.58,1.8000000000000003
2022.5,6,17.74,0.59,1.3
2022.583333,7,20.41,0.58,1
2022.666667,8,21.18,0.58,0.2
2022.75,9,22.4,0.59,0.1
2022.833333,10,16.63,0.61,0.9000000000000001
2022.916667,11,8.91,0.59,2.7
2023,12,5.52,0.55,9.000000000000002
2023.083333,1,7.88,0.53,13.100000000000001
2023.166667,2,7.64,0.53,3.6000000000000005
2023.25,3,7.54,0.54,5.7
2023.333333,4,9.34,0.55,3.6999999999999997
2023.416667,5,13.13,0.56,1.4000000000000001
2023.5,6,16.85,0.57,0.3
2023.583333,7,22.12,0.57,0.2
2023.666667,8,23.9,0.59,0.1
2023.75,9,21.03,0.6,1.6
2023.833333,10,17.71,0.63,1.2
2023.916667,11,9.46,0.64,2.9000000000000004
2024,12,5.48,0.62,7.6
2024.083333,1,8.55,0.6,12.8
2024.166667,2,5.55,0.57,6.7
2024.25,3,5.7,0.54,2
2024.333333,4,8.04,0.54,3.2
2024.416667,5,11.87,0.54,1.5000000000000002
2024.5,6,18.44,0.55,1
2024.583333,7,22.66,0.54,0.4
2024.666667,8,22.69,0.55,0.1
2024.75,9,20.43,0.55,0.5
2024.833333,10,11.23,0.54,1.4000000000000001
2024.916667,11,7.33,0.54,4.7
2025,12,5.92,0.55,8.3
2025.083333,1,4.53,0.53,4.8
2025.166667,2,5.28,0.53,4.300000000000001
2025.25,3,7.66,0.54,4.7
2025.333333,4,8.98,0.56,2.1999999999999997
2025.416667,5,15.23,0.56,1.6
2025.5,6,18.26,0.57,1.3
2025.583333,7,21,0.57,1.3
2025.666667,8,20.93,0.59,0.6
2025.75,9,20.06,0.61,0.5
2025.833333,10,16.79,0.61,1.6
2025.916667,11,7.39,0.57,6.999999999999999
2026,12,4.51,0.54,10
2026.083333,1,4.31,0.53,6.8999999999999995
2026.166667,2,3.78,0.55,6.000000000000001
2026.25,3,4.46,0.56,3.0000000000000004
2026.333333,4,7.05,0.57,2.1999999999999997
2026.416667,5,11.1,0.56,2.0999999999999996
2026.5,6,19.11,0.56,1.8000000000000003
2026.583333,7,21.47,0.55,0.4
2026.666667,8,21.46,0.55,0.2
2026.75,9,22.04,0.57,0
2026.833333,10,13.81,0.57,2.7
2026.916667,11,7.59,0.56,4.8
2027,12,6.77,0.53,12.2
2027.083333,1,3.11,0.49,7.200000000000001
2027.166667,2,1.88,0.46,5.1
2027.25,3,5.86,0.46,5.5
2027.333333,4,9.04,0.47,2
2027.416667,5,12.09,0.49,1.4000000000000001
2027.5,6,18.29,0.52,0.7000000000000001
2027.583333,7,22.12,0.54,0.3
2027.666667,8,21.71,0.55,0.4
2027.75,9,19.78,0.56,0.8
2027.833333,10,15.41,0.55,0.6
2027.916667,11,7.67,0.53,3.1
2028,12,5.07,0.52,2.1999999999999997
2028.083333,1,6.1,0.51,3.2
2028.166667,2,6.47,0.49,4.8
2028.25,3,5.11,0.49,7.3
2028.333333,4,9.2,0.49,2.4
2028.416667,5,12.42,0.51,1.6
2028.5,6,19.47,0.5,0.3
2028.583333,7,21.66,0.52,0.2
2028.666667,8,21.3,0.54,0.3
2028.75,9,18.74,0.55,0.2
2028.833333,10,15.98,0.55,0.1
2028.916667,11,6.85,0.53,3.9
2029,12,4.36,0.52,5.6000000000000005
2029.083333,1,4.5,0.51,6.000000000000001
2029.166667,2,3.9,0.52,5.1
2029.25,3,6.05,0.52,6.3
2029.333333,4,8.12,0.54,1.6
2029.416667,5,14.32,0.54,1.6
2029.5,6,17.5,0.55,1.4000000000000001
2029.583333,7,20.41,0.57,1.6
2029.666667,8,21.95,0.57,0.4
2029.75,9,18.76,0.57,1.0999999999999999
2029.833333,10,13.96,0.57,0.8
2029.916667,11,8.59,0.56,1.5000000000000002
2030,12,6.71,0.54,2.4
2030.083333,1,4.66,0.54,6.7
2030.166667,2,5.43,0.53,2.0999999999999996
2030.25,3,8.11,0.52,2.0999999999999996
2030.333333,4,8.65,0.52,2
2030.416667,5,11.66,0.53,2
2030.5,6,17.45,0.53,0.2
2030.583333,7,22.53,0.55,0.2
2030.666667,8,23.89,0.56,0.2
2030.75,9,21.78,0.56,0.1
2030.833333,10,15.12,0.57,1.9
2030.916667,11,8.69,0.56,3.6000000000000005
2031,12,5.14,0.56,7.3999999999999995
2031.083333,1,2.27,0.51,5.7
